LVFAILURE,LVEDVOLUME,PRESS,STROKEVOLUME,HISTORY
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,True
False,NORMAL,NORMAL,HIGH,False
False,LOW,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
True,LOW,LOW,HIGH,True
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,True
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,HIGH,LOW,LOW,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,ZERO,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,HIGH,HIGH,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,LOW,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,True
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
True,LOW,HIGH,LOW,True
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,False
False,NORMAL,HIGH,HIGH,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,HIGH,HIGH,LOW,False
True,LOW,HIGH,LOW,True
False,HIGH,HIGH,NORMAL,False
True,LOW,LOW,LOW,True
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,LOW,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
True,LOW,LOW,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,ZERO,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,LOW,LOW,False
False,NORMAL,LOW,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,LOW,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,HIGH,False
True,LOW,HIGH,LOW,True
False,HIGH,LOW,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,ZERO,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,HIGH,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,True
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,True
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,HIGH,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,HIGH,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,HIGH,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,ZERO,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,LOW,LOW,True
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
True,LOW,LOW,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,True
True,LOW,HIGH,HIGH,True
False,HIGH,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,ZERO,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,ZERO,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,True
False,NORMAL,LOW,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,LOW,False
False,LOW,LOW,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,False
False,HIGH,HIGH,LOW,False
False,HIGH,ZERO,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,NORMAL,LOW,True
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,LOW,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,LOW,LOW,True
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,LOW,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,NORMAL,NORMAL,False
True,LOW,ZERO,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,NORMAL,NORMAL,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
True,LOW,NORMAL,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,True
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,True
False,HIGH,NORMAL,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,LOW,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,HIGH,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,LOW,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,LOW,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,LOW,HIGH,NORMAL,False
False,LOW,LOW,NORMAL,False
True,LOW,HIGH,LOW,True
False,HIGH,LOW,LOW,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,NORMAL,LOW,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
True,LOW,HIGH,LOW,True
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,HIGH,HIGH,LOW,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,NORMAL,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,HIGH,HIGH,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,NORMAL,LOW,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
True,LOW,HIGH,LOW,True
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,ZERO,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,NORMAL,NORMAL,False
False,NORMAL,NORMAL,HIGH,False
False,NORMAL,LOW,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,NORMAL,HIGH,NORMAL,False
False,HIGH,LOW,NORMAL,False
False,NORMAL,LOW,NORMAL,False
False,HIGH,HIGH,LOW,False
