PULMEMBOLUS,ERRCAUTER,INTUBATION,EXPCO2,PVSAT,PAP,CO,MINVOL,HRSAT,HREKG,VENTALV,SHUNT,VENTLUNG,ARTCO2,HR,SAO2,PRESS,CATECHOL,DISCONNECT
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,LOW,NORMAL,ZERO,NORMAL,ZERO,HIGH,LOW,NORMAL,NORMAL,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,NORMAL,False
False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,LOW,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,LOW,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,ZERO,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,HIGH,LOW,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,NORMAL,True
False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,HIGH,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,NORMAL,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,LOW,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,True,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,False
False,True,ONESIDED,NORMAL,LOW,LOW,HIGH,ZERO,NORMAL,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,HIGH,LOW,NORMAL,HIGH,LOW,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,ONESIDED,NORMAL,LOW,NORMAL,HIGH,LOW,NORMAL,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,ZERO,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,ONESIDED,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,ESOPHAGEAL,NORMAL,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL,False
False,False,ONESIDED,NORMAL,LOW,LOW,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,ONESIDED,LOW,LOW,HIGH,NORMAL,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,LOW,LOW,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,ZERO,HIGH,True
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,HIGH,HIGH,False
False,False,NORMAL,NORMAL,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,LOW,HIGH,ZERO,HIGH,ZERO,HIGH,LOW,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,NORMAL,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,LOW,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,True,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,HIGH,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,NORMAL,NORMAL,False
False,True,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL,HIGH,False
False,False,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,ZERO,HIGH,True
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,ONESIDED,LOW,LOW,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL,HIGH,ZERO,NORMAL,HIGH,LOW,HIGH,HIGH,False
False,False,ONESIDED,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,ZERO,NORMAL,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,NORMAL,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,ONESIDED,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,LOW,ZERO,NORMAL,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,ESOPHAGEAL,LOW,LOW,HIGH,HIGH,LOW,HIGH,HIGH,LOW,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW,HIGH,False
False,True,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,True
False,True,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,LOW,LOW,ZERO,HIGH,NORMAL,ZERO,NORMAL,ZERO,HIGH,LOW,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,True,NORMAL,LOW,LOW,LOW,HIGH,ZERO,HIGH,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,True
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL,HIGH,False
False,False,ESOPHAGEAL,LOW,LOW,NORMAL,HIGH,LOW,HIGH,HIGH,LOW,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,HIGH,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,LOW,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,False
False,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,False
False,False,NORMAL,LOW,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,False
