PULMEMBOLUS,INSUFFANESTH,LVFAILURE,LVEDVOLUME,CO,PCWP,SHUNT,FIO2,CVP,HYPOVOLEMIA,DISCONNECT,STROKEVOLUME,BP,MINVOLSET,HISTORY
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,True,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,LOW,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,HIGH,False
False,False,True,LOW,NORMAL,HIGH,NORMAL,NORMAL,LOW,False,False,LOW,NORMAL,LOW,True
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,True,LOW,LOW,NORMAL,True
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,True,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,True,True,LOW,NORMAL,NORMAL,True
False,False,False,HIGH,LOW,HIGH,HIGH,LOW,HIGH,True,False,LOW,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,True,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,True,LOW,LOW,NORMAL,True
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,LOW,NORMAL,True,True,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,True,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,True,False,LOW,LOW,NORMAL,True
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,LOW,HIGH,LOW,HIGH,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,LOW,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,True,False,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,NORMAL,NORMAL,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,True,LOW,NORMAL,LOW,HIGH,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,HIGH,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,False,False,LOW,LOW,NORMAL,True
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False,False,LOW,LOW,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,LOW,NORMAL,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,LOW,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,HIGH,LOW,NORMAL,False
False,False,True,LOW,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,LOW,HIGH,NORMAL,True
False,False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,NORMAL,True,False,LOW,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,LOW,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,True,False,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,True,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,True,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,True,False,NORMAL,LOW,HIGH,False
False,False,False,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,HIGH,True,False,LOW,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,False
False,False,False,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,NORMAL,NORMAL,HIGH,False
False,False,False,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,HIGH,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,True,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,True,NORMAL,HIGH,NORMAL,False
False,False,True,LOW,LOW,LOW,NORMAL,NORMAL,LOW,True,False,LOW,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,LOW,NORMAL,False,False,NORMAL,HIGH,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False,False,LOW,NORMAL,NORMAL,True
False,False,False,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,False,False,NORMAL,NORMAL,NORMAL,False
