index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
126712,408-5564698-9069122,2006/2/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET329,SET329-KR-NP-XL,Set,XL,B09K3NFPCM,Shipped,1,INR,666,BENGALURU,KARNATAKA,560064,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-ZY77ROZXBSFU6;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
102072,405-9114009-1385932,06-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3716,JNE3716-KR-XL,kurta,XL,B099FB6BY3,Shipped,1,INR,406,BENGALURU,KARNATAKA,560066,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
66137,406-0262530-7217927,05-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0062,J0062-DR-L,Western Dress,L,B08HK58ZRD,Shipped,1,INR,475,BENGALURU,KARNATAKA,560066,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-L2DLP5YGE5766;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM;Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY;Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
90743,407-6496834-7457920,2005/1/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0343,J0343-DR-XL,Western Dress,XL,B0982Z1994,Shipped,1,INR,791,BENGALURU,KARNATAKA,560066,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
49844,407-1454074-5798728,05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET376,SET376-KR-NP-XS,Set,XS,B09RSS48QG,Shipped,1,INR,560,BENGALURU,KARNATAKA,560067,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU;Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK;Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI;Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
103690,171-3950519-8038717,06-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW039,NW039-TP-SR-M,Set,M,B09M75MQ8M,Shipped,1,INR,480,BENGALURU,KARNATAKA,560067,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
81904,171-6299664-9769158,2005/5/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0236,J0236-SKD-XL,Set,XL,B08ZYPQ3XV,Shipped,1,INR,921,BENGALURU,KARNATAKA,560068,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI;Amazon PLCC Free-Financing Universal Merchant AAT-CPIZVVXYOLZ5S;Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC;Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q;Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6;Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2;Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI;Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4;Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I;Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY;Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
86891,406-0511143-0279504,2005/3/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-XL,Set,XL,B09M6S4DML,Shipped,1,INR,664,BENGALURU,KARNATAKA,560068,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6;Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M;Amazon PLCC Free-Financing Universal Merchant AAT-W3JULHH3DUCAC;Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK;Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4;Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC;Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ;Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC;Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG;Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
91288,402-1606210-2851522,06-29-22,Pending,Merchant,Amazon.in,Standard,JNE3449,JNE3449-KR-M,kurta,M,B08BFBCDW7,Unshipped,1,INR,301,BENGALURU,KARNATAKA,560068,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
119697,408-6291117-2575558,2006/7/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3642,JNE3642-TP-XXL,Top,XXL,B09434XSZF,Shipped,1,INR,402,BENGALURU,KARNATAKA,560068,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-WJNFN7RN4AM56;Amazon PLCC Free-Financing Universal Merchant AAT-KRZXHZ23VMAKE;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
68003,407-0044087-8935501,05-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3793,JNE3793-KR-S,kurta,S,B09NQ5TMFZ,Shipped,1,INR,355,Bengaluru,KARNATAKA,560070,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-L2DLP5YGE5766;Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM;Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY;Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
79583,408-2775144-7202742,2005/7/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,735,BENGALURU,KARNATAKA,560072,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI;Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2;Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC;Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q;Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6;Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2;Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI;Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4;Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I;Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY;Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
92571,408-0221251-4100349,06-28-22,Pending - Waiting for Pick Up,Merchant,Amazon.in,Standard,JNE2032,JNE2032-KR-205-XXXL,kurta,3XL,B07H6L4CBM,Unshipped,1,INR,301,BENGALURU,KARNATAKA,560073,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
