A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
39,Self-emp-not-inc,48063,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
26,Private,339324,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,96,United-States,<=50K
20,Federal-gov,119156,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,20,United-States,<=50K
44,Private,110908,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,<=50K
35,Private,183892,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
81,Private,98116,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
45,Private,168038,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
19,Private,93518,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
17,Private,150262,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
26,Private,162872,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
67,Federal-gov,44774,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,271572,9th,5,Never-married,Other-service,Other-relative,White,Male,0,0,52,United-States,<=50K
53,Federal-gov,173093,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,1887,40,Philippines,>50K
43,Private,354408,12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,200598,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K
70,Federal-gov,163003,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,247205,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,England,<=50K
46,Private,91262,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
33,Private,198211,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
46,Local-gov,149949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
36,Private,166304,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,33,United-States,<=50K
37,Private,249720,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,27,United-States,<=50K
27,Private,228476,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
22,Local-gov,238831,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
33,State-gov,425785,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
43,Federal-gov,175669,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,337505,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
35,Private,170263,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,239155,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,340018,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K
44,Self-emp-inc,456236,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,>50K
30,Private,268575,HS-grad,9,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
44,Private,111067,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,146343,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
30,Private,270889,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,86065,12th,8,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
55,Self-emp-inc,183869,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,noValueSetHere123156456,>50K
19,Private,393712,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
45,Self-emp-not-inc,58683,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,256864,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
43,Private,240698,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
39,Private,293291,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
27,Private,118799,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,135162,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,45,noValueSetHere123156456,<=50K
22,Local-gov,289982,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
60,Self-emp-not-inc,282660,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,28735,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,45,United-States,<=50K
39,Local-gov,183620,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,>50K
35,noValueSetHere123156456,374716,9th,5,Married-civ-spouse,noValueSetHere123156456,Wife,White,Female,0,0,35,United-States,<=50K
45,Private,371886,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K
64,Private,146110,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
33,Private,172664,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
56,Private,53366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,162302,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
44,Private,239876,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,<=50K
82,Private,147729,5th-6th,3,Widowed,Other-service,Unmarried,White,Male,0,0,20,United-States,<=50K
37,Private,75024,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,25,Canada,<=50K
21,Private,82497,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
30,Private,229895,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
43,State-gov,60949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,157443,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Taiwan,>50K
76,Self-emp-not-inc,236878,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
35,Self-emp-not-inc,230268,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,283092,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Jamaica,<=50K
36,Private,156780,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,noValueSetHere123156456,<=50K
31,Private,235389,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,30,Portugal,<=50K
64,Private,114994,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,237466,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,>50K
34,Local-gov,229531,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
23,Private,200677,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,189183,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Federal-gov,355789,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,50,United-States,<=50K
47,Private,112791,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,92262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Federal-gov,391744,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Private,234633,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,107425,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
28,Private,392487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,94413,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,197748,11th,7,Divorced,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
38,Private,154669,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
44,Private,151089,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,60,United-States,>50K
50,Private,297906,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
31,Private,84130,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
34,Federal-gov,284703,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,52,United-States,<=50K
20,Private,111697,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,<=50K
30,Private,79712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,<=50K
36,Private,41624,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,<=50K
43,Private,209894,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
34,Self-emp-not-inc,276221,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,<=50K
51,Private,162944,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,189564,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,>50K
59,Private,102193,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
72,Self-emp-inc,473748,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K
65,noValueSetHere123156456,37170,7th-8th,4,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0,0,20,United-States,<=50K
45,Private,220641,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,211231,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,48,United-States,>50K
39,Private,141802,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,176729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
60,Federal-gov,21876,Some-college,10,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
37,Private,291251,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,120535,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,218956,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,277700,Preschool,1,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K
35,Private,119098,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Federal-gov,209131,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
53,Private,156843,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,54,United-States,>50K
51,Private,237729,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,109667,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,568490,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,123598,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
63,Private,114011,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,<=50K
31,Private,332379,Some-college,10,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K
26,Private,485117,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K
28,Private,48894,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
33,Private,69748,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
43,Private,162003,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,186009,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1672,60,United-States,<=50K
27,Private,220748,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,48,United-States,<=50K
20,State-gov,432052,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,15,United-States,<=50K
23,Private,248978,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
25,Private,248612,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
17,Private,297246,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,9,United-States,<=50K
49,Federal-gov,233059,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,noValueSetHere123156456,201105,Bachelors,13,Married-civ-spouse,noValueSetHere123156456,Wife,White,Female,0,0,30,United-States,<=50K
61,Self-emp-inc,66614,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,71650,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,170430,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,noValueSetHere123156456,<=50K
50,Self-emp-inc,121441,11th,7,Never-married,Exec-managerial,Other-relative,White,Male,0,2444,40,United-States,>50K
50,Private,116933,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
47,Private,169549,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,150057,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
37,Self-emp-not-inc,36989,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,132320,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
28,Private,107411,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
43,Private,176138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,36302,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
81,Private,129338,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States,<=50K
54,Private,152652,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
44,Private,100584,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,167918,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,India,<=50K
70,noValueSetHere123156456,28471,9th,5,Widowed,noValueSetHere123156456,Unmarried,White,Female,0,0,25,United-States,<=50K
24,State-gov,90046,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K
44,Private,370502,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Mexico,<=50K
23,Private,237432,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,noValueSetHere123156456,<=50K
44,Local-gov,190020,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
48,Private,265192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
75,Self-emp-inc,125197,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,<=50K
31,Self-emp-inc,41493,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
47,Private,202856,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
24,Private,353696,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,Canada,<=50K
46,State-gov,192779,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Male,0,2258,38,United-States,>50K
39,Private,113481,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
45,Local-gov,181758,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,228255,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
22,Private,403519,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,285902,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,118861,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
39,Private,206520,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
51,Private,128272,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,150132,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
50,Private,97741,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
45,Private,240356,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
34,Private,379798,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
54,Local-gov,204325,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,<=50K
