VENTMACH,VENTTUBE,INSUFFANESTH,LVFAILURE,EXPCO2,PVSAT,MINVOL,HRSAT,VENTALV,VENTLUNG,ARTCO2,HR,FIO2,CVP
LOW,ZERO,False,False,NORMAL,LOW,ZERO,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,HIGH,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,LOW,NORMAL,LOW,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,HIGH,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,NORMAL,HIGH,NORMAL,NORMAL
LOW,ZERO,True,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,LOW
NORMAL,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,LOW,HIGH,LOW,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,NORMAL,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,True,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
HIGH,HIGH,False,False,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,LOW,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,LOW,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,LOW,NORMAL,HIGH,NORMAL,ZERO,NORMAL,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
ZERO,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,NORMAL,True,False,HIGH,LOW,LOW,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,LOW,ZERO,HIGH,ZERO,LOW,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
HIGH,HIGH,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
HIGH,HIGH,True,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,LOW,LOW,LOW,LOW,LOW,HIGH,NORMAL,NORMAL,HIGH
NORMAL,LOW,True,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,ZERO,False,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,LOW,LOW,LOW,ZERO,HIGH,NORMAL,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
HIGH,NORMAL,False,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
LOW,ZERO,False,False,ZERO,HIGH,HIGH,NORMAL,HIGH,LOW,NORMAL,HIGH,NORMAL,HIGH
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,ZERO,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,ZERO,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
HIGH,HIGH,False,False,ZERO,LOW,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,HIGH,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
LOW,ZERO,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,HIGH
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
ZERO,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,HIGH,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH
LOW,ZERO,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,LOW,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,LOW,ZERO,HIGH,HIGH,NORMAL,HIGH
ZERO,ZERO,True,False,HIGH,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
HIGH,HIGH,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
HIGH,HIGH,True,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,HIGH,NORMAL,NORMAL
NORMAL,HIGH,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,LOW
NORMAL,LOW,True,False,HIGH,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
NORMAL,ZERO,False,False,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,ZERO,LOW,ZERO,HIGH,ZERO,ZERO,LOW,HIGH,NORMAL,HIGH
ZERO,ZERO,True,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH
NORMAL,ZERO,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,LOW,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
HIGH,HIGH,False,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,True,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
HIGH,HIGH,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,ZERO,LOW,LOW,HIGH,NORMAL,NORMAL,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL
NORMAL,LOW,False,True,NORMAL,LOW,ZERO,HIGH,ZERO,LOW,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,HIGH,False,False,HIGH,LOW,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,LOW,HIGH
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,LOW,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,ZERO,False,False,ZERO,HIGH,HIGH,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,ZERO,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,HIGH,LOW,NORMAL
HIGH,HIGH,False,False,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL
