VENTMACH,VENTTUBE,INSUFFANESTH,LVFAILURE,INTUBATION,EXPCO2,PVSAT,CO,MINVOL,VENTALV,SHUNT,VENTLUNG,ARTCO2,HR
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,LOW,LOW,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,False,False,ONESIDED,HIGH,LOW,HIGH,HIGH,LOW,HIGH,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,LOW,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
LOW,ZERO,False,False,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH
NORMAL,ZERO,False,False,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,ZERO,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,ZERO,HIGH,NORMAL,LOW,LOW,HIGH
ZERO,ZERO,False,True,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,HIGH,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,ONESIDED,ZERO,LOW,HIGH,ZERO,LOW,HIGH,LOW,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,True,False,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,True,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,LOW,HIGH,NORMAL
HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,NORMAL
NORMAL,LOW,False,True,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ESOPHAGEAL,NORMAL,LOW,HIGH,HIGH,ZERO,NORMAL,LOW,HIGH,HIGH
NORMAL,LOW,True,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,False,False,NORMAL,HIGH,LOW,LOW,LOW,LOW,NORMAL,HIGH,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,False,False,NORMAL,HIGH,LOW,LOW,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL
LOW,ZERO,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,True,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,ZERO,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,HIGH,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,HIGH,ZERO,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,ZERO,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
LOW,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,ZERO,LOW,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,LOW,NORMAL,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
LOW,ZERO,False,True,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,True,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,HIGH,ZERO,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,HIGH,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,ZERO,False,True,NORMAL,LOW,HIGH,LOW,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,ESOPHAGEAL,ZERO,LOW,HIGH,NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH
NORMAL,LOW,False,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,HIGH,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,True,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,False,False,ONESIDED,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,ZERO,True,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,HIGH,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,HIGH,ZERO,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,NORMAL
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
LOW,ZERO,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,True,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,HIGH,LOW,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,ONESIDED,LOW,LOW,NORMAL,NORMAL,NORMAL,HIGH,ZERO,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,HIGH,True,False,ESOPHAGEAL,NORMAL,HIGH,LOW,ZERO,HIGH,HIGH,NORMAL,LOW,HIGH
NORMAL,ZERO,True,False,NORMAL,NORMAL,LOW,HIGH,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,HIGH
NORMAL,LOW,True,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,LOW
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,ZERO,HIGH,HIGH,ZERO,HIGH,NORMAL,ZERO,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,HIGH,False,False,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,ZERO,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,LOW,LOW,LOW,ZERO,ZERO,NORMAL,ZERO,HIGH,NORMAL
