DuctFlow,HypDistrib,CardiacMixing
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Equal,Transp.
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Unequal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,
,Equal,Transp.
Rt_to_Lt,Unequal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Unequal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Unequal,Complete
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,
,Equal,Complete
Lt_to_Rt,Equal,
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Unequal,Mild
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Mild
Rt_to_Lt,Unequal,Mild
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Unequal,Mild
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
,Equal,Mild
Lt_to_Rt,Equal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Unequal,
Rt_to_Lt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Mild
Rt_to_Lt,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,Mild
Lt_to_Rt,Equal,
,Equal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Mild
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,
,Equal,Complete
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Complete
,Equal,Transp.
,Equal,Transp.
,Equal,
,Equal,Complete
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Mild
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Mild
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
,Equal,Complete
,Equal,Mild
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Mild
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
Rt_to_Lt,Unequal,
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
,Equal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Equal,Mild
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Equal,
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,
,Equal,Complete
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
,Equal,Mild
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Mild
,Equal,Transp.
,Equal,Complete
,Equal,
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Equal,Mild
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Equal,Mild
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Unequal,Transp.
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Unequal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Rt_to_Lt,Equal,Mild
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Rt_to_Lt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Unequal,Transp.
,Equal,Mild
,Equal,
,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Transp.
,Equal,Transp.
,Equal,Complete
Rt_to_Lt,Unequal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Unequal,Mild
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Complete
,Equal,Complete
,Equal,Complete
,Equal,Transp.
,Equal,
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Mild
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
,Equal,Transp.
,Unequal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
,Equal,Transp.
Rt_to_Lt,Equal,Complete
,Unequal,Transp.
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Complete
Rt_to_Lt,Unequal,
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Transp.
Rt_to_Lt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Equal,Complete
Rt_to_Lt,Equal,Transp.
,Equal,Transp.
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
,Equal,
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Unequal,
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,Complete
,Unequal,
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,
Rt_to_Lt,Unequal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Mild
,Unequal,Transp.
,Equal,Transp.
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Unequal,Complete
,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Mild
,Equal,Transp.
,Equal,Mild
,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Rt_to_Lt,Unequal,Mild
Rt_to_Lt,Unequal,Mild
Rt_to_Lt,Unequal,Mild
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Unequal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Unequal,Mild
,Equal,Mild
,Equal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Rt_to_Lt,Unequal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Transp.
Rt_to_Lt,Equal,Transp.
,Equal,Mild
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,
,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Transp.
,Equal,
,Equal,
,Equal,Complete
,Equal,Transp.
,Equal,Complete
,Unequal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Rt_to_Lt,Equal,Complete
Rt_to_Lt,Equal,Complete
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Unequal,Complete
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Mild
,Equal,Transp.
,Unequal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
Rt_to_Lt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Mild
,Equal,Mild
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,
,Equal,Transp.
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Mild
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Mild
,Equal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Unequal,Complete
,Equal,Mild
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Transp.
,Equal,Transp.
,Equal,Complete
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Mild
Lt_to_Rt,Equal,Complete
,Equal,Mild
Lt_to_Rt,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Rt_to_Lt,Unequal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Equal,Complete
Lt_to_Rt,Equal,Mild
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
,Equal,Mild
Lt_to_Rt,Equal,Complete
Rt_to_Lt,Unequal,
Lt_to_Rt,Equal,Complete
,Equal,Transp.
Lt_to_Rt,Equal,Complete
Lt_to_Rt,Equal,
Rt_to_Lt,Equal,Transp.
,Equal,Transp.
,Equal,Transp.
Lt_to_Rt,Equal,Complete
