Date,Status
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Delivered to Buyer
2005/3/22,Shipped - Returned to Seller
2005/3/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returning to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Returned to Seller
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
2005/2/22,Shipped - Delivered to Buyer
