temp_3,lai_0,mikro_3,straaling_2,straaling_4
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,___150_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
____17_0_C,4_5___5_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
____17_0_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
____17_0_C,2_5___3_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,___6_5,T_rt_og_varmt,____250_MJ_m2,300___349_MJ_m2
____17_0_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,___150_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,4_5___5_5,V_dt_og_varmt,___150_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
____17_0_C,3_5___4_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_varmt,200___249_MJ_m2,____400_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,___150_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
13_0___14_9_C,2_5___3_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,___150_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
____17_0_C,2_5___3_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,2_5___3_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_koldt,____250_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_koldt,____250_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,____250_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
____17_0_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,___150_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_varmt,____250_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,___150_MJ_m2,350___399_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,2_5___3_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_koldt,150___199_MJ_m2,350___399_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_varmt,____250_MJ_m2,350___399_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,3_5___4_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,____250_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
____17_0_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
____17_0_C,4_5___5_5,T_rt_og_varmt,___150_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,350___399_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
____17_0_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,____250_MJ_m2,300___349_MJ_m2
____17_0_C,___6_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
____17_0_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
13_0___14_9_C,2_5___3_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,____250_MJ_m2,350___399_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_koldt,____250_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
____17_0_C,2_5___3_5,T_rt_og_varmt,____250_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,____250_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,350___399_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,200___249_MJ_m2,350___399_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,2_5___3_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,____250_MJ_m2,___300_MJ_m2
____17_0_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,____250_MJ_m2,300___349_MJ_m2
____17_0_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,T_rt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
13_0___14_9_C,___6_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_varmt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,4_5___5_5,T_rt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,3_5___4_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,200___249_MJ_m2,___300_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_varmt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,3_5___4_5,V_dt_og_koldt,____250_MJ_m2,300___349_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,150___199_MJ_m2,350___399_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_varmt,150___199_MJ_m2,___300_MJ_m2
13_0___14_9_C,5_5___6_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_varmt,200___249_MJ_m2,___300_MJ_m2
15_0___16_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,300___349_MJ_m2
15_0___16_9_C,2_5___3_5,V_dt_og_koldt,200___249_MJ_m2,300___349_MJ_m2
13_0___14_9_C,2_5___3_5,V_dt_og_varmt,150___199_MJ_m2,300___349_MJ_m2
13_0___14_9_C,5_5___6_5,V_dt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,4_5___5_5,V_dt_og_koldt,___150_MJ_m2,350___399_MJ_m2
15_0___16_9_C,2_5___3_5,T_rt_og_koldt,150___199_MJ_m2,___300_MJ_m2
15_0___16_9_C,___6_5,T_rt_og_koldt,___150_MJ_m2,___300_MJ_m2
