temp_3,nedboer_2,nedboer_3,mikro_3
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,2___3,2___3,T_rt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_koldt
____17_0_C,2___3,2___3,T_rt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
____17_0_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,____4,2___3,T_rt_og_varmt
____17_0_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,____4,0___1,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
____17_0_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
13_0___14_9_C,2___3,2___3,T_rt_og_koldt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
____17_0_C,0___1,0___1,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
____17_0_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
13_0___14_9_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_koldt
____17_0_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_koldt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
____17_0_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
____17_0_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
____17_0_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
____17_0_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
____17_0_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
____17_0_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_koldt
____17_0_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
____17_0_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
____17_0_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,0___1,0___1,T_rt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
13_0___14_9_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
____17_0_C,0___1,2___3,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
____17_0_C,0___1,2___3,V_dt_og_varmt
____17_0_C,____4,2___3,T_rt_og_varmt
____17_0_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,0___1,2___3,T_rt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
____17_0_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,0___1,0___1,T_rt_og_koldt
13_0___14_9_C,____4,0___1,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,T_rt_og_koldt
____17_0_C,0___1,2___3,T_rt_og_varmt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,T_rt_og_koldt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
____17_0_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
____17_0_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,2___3,T_rt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
13_0___14_9_C,0___1,0___1,T_rt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
____17_0_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,____4,0___1,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
____17_0_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
13_0___14_9_C,____4,2___3,T_rt_og_koldt
13_0___14_9_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,0___1,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
13_0___14_9_C,____4,0___1,T_rt_og_koldt
____17_0_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,0___1,____4,V_dt_og_varmt
____17_0_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
____17_0_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,____4,0___1,V_dt_og_koldt
____17_0_C,0___1,0___1,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
____17_0_C,0___1,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_koldt
____17_0_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_koldt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
____17_0_C,0___1,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
13_0___14_9_C,0___1,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
____17_0_C,2___3,2___3,T_rt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
____17_0_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
____17_0_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_koldt
____17_0_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,2___3,V_dt_og_koldt
13_0___14_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_varmt
____17_0_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_koldt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,V_dt_og_varmt
____17_0_C,____4,0___1,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
____17_0_C,____4,2___3,V_dt_og_koldt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,0___1,2___3,T_rt_og_koldt
15_0___16_9_C,0___1,2___3,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,____4,2___3,T_rt_og_koldt
13_0___14_9_C,2___3,2___3,T_rt_og_koldt
____17_0_C,2___3,2___3,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
____17_0_C,2___3,2___3,T_rt_og_varmt
13_0___14_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
____17_0_C,____4,2___3,V_dt_og_varmt
13_0___14_9_C,2___3,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
____17_0_C,____4,____4,V_dt_og_varmt
____17_0_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
13_0___14_9_C,0___1,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
____17_0_C,0___1,____4,V_dt_og_varmt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_koldt
____17_0_C,2___3,0___1,T_rt_og_varmt
13_0___14_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
13_0___14_9_C,0___1,0___1,T_rt_og_koldt
____17_0_C,0___1,0___1,T_rt_og_varmt
____17_0_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,____4,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,V_dt_og_varmt
15_0___16_9_C,____4,0___1,V_dt_og_varmt
15_0___16_9_C,2___3,0___1,T_rt_og_varmt
15_0___16_9_C,0___1,0___1,V_dt_og_koldt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_varmt
15_0___16_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,0___1,____4,V_dt_og_koldt
13_0___14_9_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_varmt
____17_0_C,____4,____4,V_dt_og_varmt
____17_0_C,2___3,____4,V_dt_og_varmt
15_0___16_9_C,2___3,____4,V_dt_og_koldt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
13_0___14_9_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,0___1,0___1,T_rt_og_varmt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,0___1,____4,V_dt_og_koldt
15_0___16_9_C,0___1,2___3,V_dt_og_varmt
15_0___16_9_C,2___3,2___3,T_rt_og_koldt
____17_0_C,____4,2___3,T_rt_og_varmt
15_0___16_9_C,____4,____4,V_dt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_koldt
15_0___16_9_C,____4,0___1,T_rt_og_varmt
13_0___14_9_C,2___3,0___1,T_rt_og_koldt
