VENTTUBE,INSUFFANESTH,PVSAT,PAP,HREKG,KINKEDTUBE,FIO2,SAO2,BP
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,HIGH,HIGH
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
NORMAL,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,LOW,True,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,LOW
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
LOW,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
NORMAL,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,NORMAL,LOW,LOW,False,LOW,NORMAL,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,LOW,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
HIGH,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,True,LOW,HIGH,LOW,False,NORMAL,LOW,LOW
ZERO,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,True,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
ZERO,False,LOW,NORMAL,LOW,True,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,HIGH
LOW,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
HIGH,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,HIGH,LOW,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,LOW,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,NORMAL,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,LOW,False,LOW,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,LOW,LOW,NORMAL
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,True,HIGH,HIGH,NORMAL,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,LOW,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,LOW,HIGH,False,NORMAL,LOW,LOW
LOW,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
HIGH,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,HIGH,HIGH,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,LOW,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,LOW,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,True,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,HIGH,LOW,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,NORMAL,False,NORMAL,HIGH,LOW
ZERO,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
HIGH,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
ZERO,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,LOW,LOW,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,True,HIGH,NORMAL,LOW,False,NORMAL,LOW,NORMAL
HIGH,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,LOW,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,NORMAL
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,True,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,True,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,LOW
ZERO,False,HIGH,HIGH,NORMAL,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,True,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,True,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,True,LOW,LOW,HIGH
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,LOW,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
HIGH,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,True,LOW,LOW,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,LOW,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,HIGH
NORMAL,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,HIGH,HIGH,False,NORMAL,LOW,HIGH
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,True,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
NORMAL,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,LOW,False,NORMAL,LOW,NORMAL
ZERO,False,HIGH,NORMAL,LOW,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
HIGH,True,HIGH,HIGH,HIGH,False,NORMAL,HIGH,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
HIGH,False,HIGH,NORMAL,HIGH,False,NORMAL,LOW,LOW
ZERO,False,HIGH,NORMAL,HIGH,False,NORMAL,HIGH,LOW
ZERO,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,NORMAL,False,NORMAL,LOW,HIGH
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,NORMAL
LOW,True,LOW,NORMAL,HIGH,False,LOW,LOW,HIGH
ZERO,False,NORMAL,LOW,LOW,False,LOW,NORMAL,NORMAL
ZERO,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,LOW
LOW,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,NORMAL
LOW,False,LOW,NORMAL,HIGH,False,NORMAL,LOW,HIGH
