mikro_2,mikro_1,nedboer_2,temp_2,lai_4
T_rt_og_varmt,T_rt_og_koldt,0___1,____17_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,____4,____17_0_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,____4,13_0___14_9_C,1_5___2_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_0___0_5
T_rt_og_koldt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_0___0_5
T_rt_og_varmt,T_rt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,____17_0_C,0_0___0_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,15_0___16_9_C,1_5___2_5
V_dt_og_varmt,T_rt_og_varmt,2___3,____17_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
T_rt_og_koldt,V_dt_og_varmt,2___3,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,0___1,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,2___3,___13_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,___13_0_C,1_5___2_5
V_dt_og_koldt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,2___3,___13_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_varmt,V_dt_og_koldt,0___1,13_0___14_9_C,1_5___2_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,2___3,___13_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,1_5___2_5
V_dt_og_koldt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,1_5___2_5
T_rt_og_koldt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,13_0___14_9_C,1_5___2_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,1_5___2_5
V_dt_og_koldt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,___13_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,____17_0_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,___13_0_C,0_0___0_5
T_rt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,___13_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,1_5___2_5
V_dt_og_varmt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_koldt,V_dt_og_koldt,2___3,___13_0_C,0_0___0_5
V_dt_og_koldt,T_rt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,____17_0_C,1_5___2_5
T_rt_og_varmt,V_dt_og_varmt,0___1,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,2___3,___13_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,____17_0_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,2___3,___13_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,2___3,___13_0_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,0___1,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,1_5___2_5
T_rt_og_varmt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,___13_0_C,1_5___2_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,____17_0_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,___13_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,2___3,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,____4,13_0___14_9_C,0_0___0_5
T_rt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,2___3,____17_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_koldt,T_rt_og_koldt,0___1,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,2___3,____17_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,2___3,___13_0_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,1_5___2_5
T_rt_og_varmt,T_rt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_varmt,2___3,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
T_rt_og_varmt,T_rt_og_varmt,0___1,____17_0_C,1_5___2_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,13_0___14_9_C,1_5___2_5
V_dt_og_varmt,T_rt_og_varmt,2___3,____17_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,2___3,15_0___16_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,___13_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,2___3,___13_0_C,0_0___0_5
T_rt_og_koldt,T_rt_og_varmt,0___1,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,___13_0_C,0_0___0_5
T_rt_og_varmt,V_dt_og_varmt,0___1,____17_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,2___3,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,2___3,____17_0_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,15_0___16_9_C,1_5___2_5
V_dt_og_koldt,T_rt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_koldt,0___1,____17_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,2___3,___13_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,V_dt_og_koldt,0___1,____17_0_C,0_0___0_5
T_rt_og_koldt,T_rt_og_koldt,0___1,15_0___16_9_C,0_0___0_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,2___3,____17_0_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,2___3,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,____4,____17_0_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_koldt,0___1,___13_0_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,2___3,___13_0_C,1_5___2_5
V_dt_og_koldt,T_rt_og_koldt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_koldt,V_dt_og_varmt,0___1,___13_0_C,0_5___1_5
V_dt_og_varmt,V_dt_og_varmt,____4,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,13_0___14_9_C,1_5___2_5
V_dt_og_koldt,T_rt_og_koldt,2___3,13_0___14_9_C,1_5___2_5
T_rt_og_koldt,T_rt_og_varmt,0___1,___13_0_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,___13_0_C,1_5___2_5
V_dt_og_koldt,V_dt_og_koldt,____4,15_0___16_9_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,13_0___14_9_C,0_0___0_5
V_dt_og_koldt,V_dt_og_varmt,2___3,13_0___14_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,T_rt_og_koldt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_koldt,0___1,____17_0_C,0_0___0_5
T_rt_og_varmt,T_rt_og_koldt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_koldt,____4,15_0___16_9_C,1_5___2_5
V_dt_og_varmt,V_dt_og_koldt,____4,____17_0_C,0_5___1_5
T_rt_og_koldt,T_rt_og_varmt,0___1,15_0___16_9_C,0_5___1_5
V_dt_og_varmt,V_dt_og_koldt,2___3,____17_0_C,0_0___0_5
V_dt_og_varmt,T_rt_og_koldt,2___3,13_0___14_9_C,0_5___1_5
T_rt_og_koldt,T_rt_og_koldt,0___1,13_0___14_9_C,0_5___1_5
V_dt_og_koldt,T_rt_og_varmt,____4,15_0___16_9_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,2___3,____17_0_C,0_0___0_5
V_dt_og_varmt,T_rt_og_varmt,____4,13_0___14_9_C,0_5___1_5
T_rt_og_varmt,T_rt_og_varmt,0___1,____17_0_C,0_0___0_5
V_dt_og_varmt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
V_dt_og_koldt,V_dt_og_koldt,2___3,___13_0_C,0_5___1_5
T_rt_og_varmt,V_dt_og_varmt,0___1,____17_0_C,0_5___1_5
V_dt_og_koldt,V_dt_og_varmt,2___3,15_0___16_9_C,0_5___1_5
T_rt_og_koldt,V_dt_og_varmt,0___1,13_0___14_9_C,0_5___1_5
