Order ID,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
408-2719718-6299509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5747393-5873141,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6657336-4161132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3846363-0789121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3846363-0789121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3177147-8829968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3327251-5529919,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3958393-8638734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8283475-6606712,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4221286-5119564,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9582454-7301935,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9582454-7301935,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6897657-8985939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2852126-2831504,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3468035-0792328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1789470-0509104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5882026-3037909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7867864-2895563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7867864-2895563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9280808-0822765,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9072913-5593138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9072913-5593138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1350351-6072347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0594228-6649103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7057123-3360335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1723948-8693166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6581427-4271527,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3192620-0275521,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6194259-6456314,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6709698-8874714,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6648769-0772360,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2291015-1363548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4244542-6621121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1744399-1398751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6978334-4266730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1705535-2593962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6210579-3378752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4355440-7060332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4355440-7060332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3338833-8381939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6150121-0249956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8559960-9915523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8126275-1380327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8126275-1380327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7687775-1673125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9136886-2580311,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1029079-6853955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9806427-1735519,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1028913-9155519,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5179122-2081164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3048539-7113144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1526658-7030762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5765822-7308333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5483152-1985908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0758323-7749101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0758323-7749101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6387989-6724343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6387989-6724343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7444377-9154708,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5846530-8515544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5846530-8515544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0812624-2201111,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4239638-3294716,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6488945-6824368,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8046186-1216340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8215922-7344319,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4438603-1230728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8214811-0129111,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4615410-4397149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3925434-5819567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0560278-1263511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8523103-9433955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7059954-8414767,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0089167-2021917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6812730-6391554,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4903730-4441950,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7416365-8529938,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9951608-2217132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4090536-1858711,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9708125-6737113,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7158425-6733157,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5029793-4694721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9476839-9583507,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6154939-7679526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4986157-7412352,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5423548-0465145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4363734-4870752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0647374-7102744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2106807-9203501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9957915-7299528,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3896069-2445953,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8651722-6762701,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6608809-5861134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9313492-6442749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3111050-4888303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0664699-0552367,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6803712-3005112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5289778-0539532,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5289778-0539532,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1194946-2929928,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1709042-4101142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1314664-9172309,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0428315-0136337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9882989-0054749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8485121-9879557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2978120-6398746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0188608-2757967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0069283-3687543,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1849304-7048354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4177462-9037109,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7026032-5518745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5599432-9303515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2605280-0927547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3819021-5569955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2778811-5875501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1979238-5589931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3566430-8435503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5884138-4861133,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5494583-1351555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1639953-9594717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6909775-4352301,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8895389-3800368,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2385271-0829965,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9531003-8150700,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5682052-4505926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1953609-1779564,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0842869-8251529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8188958-1886735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6206647-4133927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3634819-9121931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7948051-9223520,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5961517-7900328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2497100-0635557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5824818-8598718,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5613147-2843563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7934879-6914721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4956441-3478729,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4694026-9629929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8396719-2496343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9933405-1573135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7549935-6253150,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8387593-6926725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3150872-4282742,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1209944-9403523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2954123-7616319,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4680774-5224334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8551319-1961945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7562383-1525151,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6989937-2260311,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8588014-4076304,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0025396-5153972,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3908102-6661105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2223708-6877938,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4662934-7861106,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7107479-3357902,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8948864-1829125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4801940-9293154,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4376272-4186750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1264897-7196363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8951794-2434720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8951794-2434720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8334808-7541165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2929012-0772333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0301985-2045139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0917622-4085146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9462133-8401925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3629337-0360318,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3907000-7459549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4735971-2957169,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1600415-2763561,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8090238-1503508,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7134575-9351569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6891690-1631503,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9899194-1746767,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9923714-9967529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7533609-3127505,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0459728-8293162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0638838-4722743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0084749-3929170,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0084749-3929170,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3380823-0225106,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4021726-0469103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8857463-8758709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7567758-5420327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0388321-7214761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2660478-9013966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0128079-7418751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0128079-7418751,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9704353-1851557,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9754474-1649116,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6662265-8908336,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4790083-9882762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9418757-4468325,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1345760-0753108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2347686-5506713,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9727834-4416331,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5002743-1390732,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7119541-0352346,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5600698-0469949,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7982328-6426739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0765795-6106724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6059495-6905946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4300471-6333112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4744380-9183529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4744380-9183529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4744380-9183529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4744380-9183529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5624093-5945141,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7309856-5348334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3449675-7222724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7970675-1164329,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4215675-9512343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9831778-0468338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0364447-0009172,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6748938-8840337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9252209-2433963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2112195-3498733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7217278-2575523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7217278-2575523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1974820-2349137,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5364528-6705925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6566123-9097936,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6224836-2909165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6160886-9156358,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8807351-4611567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3484107-1577166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0799842-3530761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4981238-1745905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4730377-9589165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7391800-2621945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1727982-3678739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6866967-9405130,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5744955-0853941,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4299454-4622723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1099777-7241923,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6699671-8669906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7486300-5050707,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0686613-3894715,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4710688-1717146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7397727-0481908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0493907-9670706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1230741-4043551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8102792-5906719,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0122425-8648316,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2772131-3748339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6354385-4014749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0693491-0484313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6809234-2976313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4121947-5325914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0399619-7657952,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0768060-1817139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6231028-3819553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1805091-9895543,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9635645-8137127,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2606774-0830769,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8476780-6898725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6177368-4088326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6177368-4088326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1097957-4499539,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5709592-5938750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0913533-0630737,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3149338-7060310,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0397616-6986756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0597131-9890761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8135797-6337149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2151962-0059517,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0064169-5023569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8984110-2656329,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2682419-3444338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9478201-5317922,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2407124-0393958,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6632963-8958746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8030347-6318726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5606404-1775544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2492560-7043526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4043880-1752359,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9761143-3296330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3446695-3389905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0906440-7764324,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0551669-1398754,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1041033-2329167,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1502286-3829968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0141282-3707524,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9743854-1607540,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4778495-4034745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4884368-7984351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4884368-7984351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8247991-5978704,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8247991-5978704,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4435454-9819566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5267662-6241162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5980377-6815546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1550647-1729925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5794533-0763512,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
