Fulfilment,Sales Channel ,ship-service-level,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,534005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,145001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,760002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,444403,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201310,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,444107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,797001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,785664,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,276406,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,212107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,626102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400604,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411041,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,415605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695584,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,425002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,180010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,171001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577227,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,460001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,763008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,174301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,174301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,205121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,505469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,173001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,413004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,133202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,490006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,587103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,208027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,756046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,507003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,141116,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,388001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,388001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,364240,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,211003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,262902,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,413006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,442401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,250002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,762014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,583227,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,531035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517583,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,402201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670705,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686663,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,752001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,834002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,271831,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,301701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,482002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,209863,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524137,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524137,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524137,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524137,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524137,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416115,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,643212,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,494115,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,845401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500082,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700144,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,803201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,342005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,370001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,571111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,282005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,246763,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,689501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,490001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,843330,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,391410,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,485334,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,208027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,804453,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412207,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160071,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,753004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,277001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,623501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,803101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,573201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,509001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401208,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,577432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,244221,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686692,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517541,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,461115,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,370205,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600082,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700135,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,244001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,396210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711322,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,636006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600082,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,306401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,585228,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,626001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,637101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,175001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,281121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,741152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,603202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,173025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,455001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533342,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533342,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600093,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,534211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,534211,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,262501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263139,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,603103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686141,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,383001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,627002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,685586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,524002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500083,IN,Easy Ship,False
