Fulfilment,Sales Channel ,ship-service-level,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,KOTHAMANGALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MATHURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DURG,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dhule,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HIMMATNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Madipakam CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UMBERGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHITTOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW TOWN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SHEVGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ettumanoor;Kottayam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Varapuzha,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BIKRAMGANJ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thiruvananthapuram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHITTOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MALAPPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MALAPPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VANIYAMKULAM II,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PONNANI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ANTAH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KESKAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SEONI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,vellore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHILAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUNTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ASANSOL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ULLAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KUNDLI INDUSTRIAL AREA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAKINADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dist - DIBRUGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUDHIANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,IMPHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kanpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NS Rd 10; JVPDS; Vile Parle (W) Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLHAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SONIPAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KORBA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GANDHINAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GANDHINAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ERNAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TUMKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VELUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VELUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HALDIA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GARULIA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pondicherry,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUDIYATHAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BIRPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bengaluru,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kolkata,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Old DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ARIYALUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ERNAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GAYA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kakkodi; kozhikode,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SOUTH GOA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHUMUKEDIMA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kathor,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DOWLESWARAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ERNAKULAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BARIPADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAPURTHALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Colachal; Kanya Kumari District,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DHARIWAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DHARIWAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ramapuram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AURANGABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AURANGABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SIDCUL HARIDWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANGRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATHANAMTHITTA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALAMANER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BALLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VASCO DA GAMA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VASCO DA GAMA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PONDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BOLPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MORADABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RANCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kochi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kochi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Jamshedpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Jamshedpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUNDLAMURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kota,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kakkanad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GANJ DUNDWARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GANGANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thiruvalla,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GWALIOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,kottaym,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHAPRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KURUKSHETRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Visakhapatnam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JODHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MAUNATH BHANJAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,jalgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALAKKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HINDALCO INDUSTRIES LTD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UTHUKKOTTAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UMRETH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SHAHJAHANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UDUPI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VIJAYAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUNELVELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chickballapur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MANGALAGIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SHAHDOL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SILCHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,OLD GOA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bapatla,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BICHOLIM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAWARDHA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALAMASSERY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Tadong,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAMALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Sicendrabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FATEHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KULASEKHARAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PortBlair,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUNTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ANJUNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VIZIANAGARAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KULLU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALIMPONG,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHARATPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dwarka; Sector - 22,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDIRAPURAM; GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TANDUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Berhampur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHHINDWARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AURANGABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DHENKANAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Jammu,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MEERUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DARJEELING,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Raia,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,IMPHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,IMPHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Trivandrum,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Central Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kalaiyanur; coimbatore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kalaiyanur; coimbatore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chidambaram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAVERIPATTINAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ROHA ASHTAMI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MEERUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHIPLUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,West Champaran,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PILKHUWA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Murwara Katni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Murwara Katni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Murwara Katni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Murwara Katni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Erode,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAMSHEDPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Murwara Katni,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MORBI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KHARGONE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAPKOT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATNA,IN,Easy Ship,False
