Fulfilment,Sales Channel ,ship-service-level,Style,Category,Size,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET320,Set,XS,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0106,Western Dress,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET272,Set,S,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,S,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,XXL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3484,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3396,kurta,XXL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,kurta,M,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,L,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3775,kurta,XL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,XL,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XXL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET172,Set,XL,INR,1112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,L,INR,1349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET365,Set,L,INR,1299,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET269,Set,XS,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,S,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0179,kurta,XL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET333,Set,XL,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,Set,S,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3724,kurta,S,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,M,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3759,kurta,S,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET408,Set,3XL,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3458,kurta,XL,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET348,Set,XXL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET300,Set,XXL,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3740,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,M,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET192,Set,L,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,L,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0336,Top,3XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3671,Top,L,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,M,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET239,Set,S,INR,693,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,3XL,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,Set,XL,INR,1695,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET340,Set,XL,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0306,Western Dress,XS,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3399,kurta,3XL,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0009,Set,3XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET349,Set,XXL,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3703,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XS,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,Western Dress,3XL,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0236,Set,3XL,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0236,Set,XXL,INR,949,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3769,kurta,XXL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET188,Set,3XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3721,kurta,XS,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0339,Western Dress,3XL,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3606,kurta,XXL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,L,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,kurta,XXL,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3710,Western Dress,L,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0349,Set,S,INR,888,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3476,kurta,XL,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3334,kurta,XL,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET383,Set,3XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,Western Dress,XXL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3477,kurta,XL,INR,484,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET328,Set,XS,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,M,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0308,Western Dress,XL,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3706,Western Dress,XXL,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,Set,XL,INR,582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3368,kurta,3XL,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0283,Set,M,INR,1072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,kurta,3XL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,Top,XL,INR,529,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET324,Set,M,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,L,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0297,Top,M,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3674,Top,M,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0310,Top,M,INR,323,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XS,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET394,Set,L,INR,1096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET300,Set,L,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,Western Dress,3XL,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0119,Top,L,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5015,kurta,M,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0285,Set,XL,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3727,kurta,L,INR,549,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3446,kurta,S,INR,318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET186,Set,M,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3671,Top,M,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,kurta,XXL,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3801,kurta,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,M,INR,1349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0004,Set,XXL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,kurta,XXL,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,M,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0234,Set,XXL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3607,kurta,M,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET265,Set,XL,INR,889,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0209,Ethnic Dress,L,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW014,Set,M,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,S,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0161,Western Dress,XS,INR,473,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET281,Set,M,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET350,Set,XL,INR,1122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,Top,3XL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3577,kurta,XXL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0117,Top,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET249,Set,S,INR,675,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET363,Set,3XL,INR,1149,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3810,kurta,3XL,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,Set,XXL,INR,824,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,Western Dress,S,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,M,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3749,kurta,M,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM040,Bottom,XXL,INR,356,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0158,Western Dress,S,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3522,kurta,XS,INR,331,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET436,Set,M,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3579,kurta,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3607,kurta,S,INR,477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,L,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3816,kurta,XXL,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,kurta,3XL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0386,kurta,L,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,Set,XL,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0232,Set,XXL,INR,1249,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0231,Set,XXL,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0004,Set,XXL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3773,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3654,Top,L,INR,371,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XL,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3738,kurta,S,INR,383,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3465,kurta,S,INR,523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2205,kurta,S,INR,356,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,M,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3785,kurta,XXL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET300,Set,XXL,INR,967,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0372,Set,XXL,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0103,Set,3XL,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3765,kurta,S,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3405,kurta,3XL,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0244,Set,L,INR,1238,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0127,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,XXL,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0010,Set,XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0219,Blouse,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET386,Set,XXL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,Set,M,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,Top,XL,INR,529,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0127,Set,L,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3659,Top,L,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3781,kurta,3XL,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,Set,XS,INR,1229,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,M,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET257,Set,S,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET278,Set,XS,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0097,kurta,M,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3609,kurta,L,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET264,Set,L,INR,824,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3373,kurta,5XL,INR,836,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,M,INR,764,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,kurta,M,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0353,kurta,M,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3735,kurta,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET356,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET186,Set,S,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET389,Set,XXL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3501,kurta,XXL,INR,380,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3659,Top,L,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,Top,L,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,kurta,M,INR,575,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET351,Set,3XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,XXL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW028,Set,L,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XXL,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,kurta,XS,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3609,kurta,XS,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,kurta,M,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0142,kurta,L,INR,396,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,Set,XS,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5013,kurta,XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0230,Set,M,INR,1349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3781,kurta,3XL,INR,432,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,kurta,S,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0137,Set,L,INR,727,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,L,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,Set,S,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3798,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3642,Top,XXL,INR,321,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5004,kurta,L,INR,709,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0306,Western Dress,L,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET203,Set,L,INR,429,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET385,Set,M,INR,629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2305,kurta,L,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,L,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,M,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,S,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,L,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET199,Set,3XL,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,3XL,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0353,kurta,XL,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,M,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET188,Set,S,INR,665,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,Set,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM038,Bottom,S,INR,379,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,3XL,INR,355,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,L,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0095,Set,XS,INR,653,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3160,kurta,L,INR,749,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET339,Set,L,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3805,kurta,S,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,M,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3449,kurta,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,XXL,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0179,kurta,XXL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET350,Set,XL,INR,1122,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET075,Set,3XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW030,Set,M,INR,582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET233,Set,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5021,kurta,M,INR,777,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET345,Set,L,INR,641,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0215,Blouse,L,INR,545,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,Top,3XL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,kurta,3XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,kurta,S,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0139,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0108,Set,M,INR,1152,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET281,Set,M,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3364,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2291,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0152,Western Dress,XL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0034,Set,M,INR,717,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET400,Set,L,INR,1068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3803,kurta,XXL,INR,487,IN,Easy Ship,False
