index,Order ID,Date,Style,SKU,ASIN,ship-city,ship-state
89378,405-5913565-3410751,2005/1/22,JNE3798,JNE3798-KR-L,B09SDX13G7,RATLAM,MADHYA PRADESH
89379,171-0171858-1117152,2005/1/22,JNE3881,JNE3881-DR-XXXL,B09VC3ST6H,MUMBAI,MAHARASHTRA
89380,171-0171858-1117152,2005/1/22,JNE3865,JNE3865-TP-XXXL,B09TZSJVFX,MUMBAI,MAHARASHTRA
89396,403-7541281-6375510,2005/1/22,SET322,SET322-KR-SHA-XL,B09RKHL9H2,Silvassa,DADRA AND NAGAR
89399,407-8092917-8284343,2005/1/22,J0004,J0004-SKD-L,B0894WMVMW,SHRIRAMPUR,MAHARASHTRA
89406,408-7687426-8849922,2005/1/22,JNE3710,JNE3710-DR-M,B091T25NQG,CHENNAI,TAMIL NADU
89418,406-3506932-4253924,2005/1/22,JNE3501,JNE3501-KR-L,B08P5DW2X3,BENGALURU,KARNATAKA
89419,403-7279810-9041903,2005/1/22,J0401,J0401-DR-L,B09SDXN14H,MUMBAI,MAHARASHTRA
89436,171-5408286-4795549,2005/1/22,J0011,J0011-LCD-M,B08B3YNJG5,RAIGARH,MAHARASHTRA
89438,403-1575459-5445935,2005/1/22,JNE3068,JNE3068-KR-A-XXL,B07H7DD9D5,TINDIVANAM,TAMIL NADU
89443,402-1430271-9738725,2005/1/22,SET363,SET363-KR-NP-M,B09TH8L9PW,KANPUR,UTTAR PRADESH
89446,403-8284650-0713141,2005/1/22,JNE3364,JNE3364-KR-1051-XXXL,B07T2Y26QM,Koippad Chathannoor,KERALA
89452,407-2478454-8055511,2005/1/22,SET389,SET389-KR-NP-S,B09KXVBD7Z,ERANHOLI,KERALA
89455,406-1608096-9223518,2005/1/22,SET355,SET355-KR-PP-XXL,B09RKD8HQJ,Dhamtari,CHHATTISGARH
89461,404-2619679-3356324,2005/1/22,J0013,J0013-SKD-XXL,B08CMRGFFJ,THANE,MAHARASHTRA
89466,408-0687010-5728311,2005/1/22,J0013,J0013-SKD-M,B08CMJBRQV,Faizabad...karma chauraha,UTTAR PRADESH
89468,405-3923525-1925101,2005/1/22,JNE3707,JNE3707-DR-M,B0982Z5BL6,VADODARA,Gujarat
89469,408-3633226-8277908,2005/1/22,J0335,J0335-DR-XXXL,B098312LNC,NEW DELHI,DELHI
89475,408-4481908-3581111,2005/1/22,J0335,J0335-DR-XXL,B0982ZS9FG,NEW DELHI,DELHI
89476,404-7501517-7212364,2005/1/22,SET324,SET324-KR-NP-S,B09NQ4CZ65,BENGALURU,KARNATAKA
89477,171-5853666-6492335,2005/1/22,J0108,J0108-SKD-M,B08TZTCG89,KAITHAL,HARYANA
89486,404-2299845-5968329,2005/1/22,JNE3440,JNE3440-KR-N-L,B081X7JHBC,THANE,MAHARASHTRA
89493,405-5472626-3197111,2005/1/22,JNE3742,JNE3742-KR-XXL,B099NQFP1M,PIMPRI CHINCHWAD,MAHARASHTRA
89502,407-1019065-1171544,2005/1/22,JNE3396,JNE3396-KR-XXXL,B083ZZ8869,Nagpur,MAHARASHTRA
89504,407-3359041-6479569,2005/1/22,NW016,NW016-ST-SR-M,B099NQLDSS,Noida,UTTAR PRADESH
89515,171-2708957-8472302,2005/1/22,SET363,SET363-KR-NP-XL,B09TH6N96L,PATNA,BIHAR
89523,402-9631769-3243527,2005/1/22,JNE3714,JNE3714-KR-L,B099NQB2S9,BENGALURU,KARNATAKA
89526,405-2999829-4363563,2005/1/22,SET183,SET183-KR-DH-M,B08B3Z2YY3,HYDERABAD,TELANGANA
89546,403-3779561-3026749,2005/1/22,SET317,SET317-KR-PP-M,B09RKDH9X6,HYDERABAD,TELANGANA
89547,403-8017773-6528307,2005/1/22,JNE3365,JNE3365-KR-1052-A-XXXL,B07WP5HGBG,KOLKATA,WEST BENGAL
89551,404-0636915-2190708,2005/1/22,J0117,J0117-TP-XXXL,B08N498WCX,FARIDABAD,HARYANA
89556,171-6864100-3049146,2005/1/22,JNE3468,JNE3468-KR-XXXL,B08RP4JJPD,VASAI VIRAR,MAHARASHTRA
89563,408-4273047-2137168,2005/1/22,JNE3440,JNE3440-KR-N-L,B081X7JHBC,LATUR,MAHARASHTRA
89570,407-6269939-0843528,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,KURNOOL,ANDHRA PRADESH
89588,403-5898827-8458720,2005/1/22,J0341,J0341-DR-M,B099NQQ79L,BENGALURU,KARNATAKA
89589,407-4657423-7381154,2005/1/22,JNE3721,JNE3721-KR-M,B099FC9KR1,HASSAN,KARNATAKA
89590,405-6812955-4595510,2005/1/22,JNE3807,JNE3807-KR-S,B09RKD6B6T,THOTTADA,KERALA
89594,406-1997733-7810711,2005/1/22,J0117,J0117-TP-M,B08N4TGTRV,Mira Road,MAHARASHTRA
89597,407-9477035-5325138,2005/1/22,J0088,J0088-TP-XL,B092CZP2ZY,HYDERABAD,TELANGANA
89603,171-4989698-1350748,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,vijayawada,ANDHRA PRADESH
89608,404-1572376-7787531,2005/1/22,J0096,J0096-KR-M,B089G1HM97,SURI,WEST BENGAL
89609,402-6453025-4742743,2005/1/22,JNE3440,JNE3440-KR-N-L,B081X7JHBC,Chennai,TAMIL NADU
89618,404-0464298-5281951,2005/1/22,NW016,NW016-ST-SR-M,B099NQLDSS,BENGALURU,KARNATAKA
89620,404-8667093-3217121,2005/1/22,JNE3766,JNE3766-KR-M,B09K3XR43V,Anjar,Gujarat
89622,407-0961430-6328357,2005/1/22,PJNE3368,PJNE3368-KR-5XL,B09PYKDYZ3,MUMBAI,MAHARASHTRA
89634,406-3937078-6923567,2005/1/22,JNE3801,JNE3801-KR-M,B09SDZ4FH9,MUMBAI,MAHARASHTRA
89638,403-8638309-5621963,2005/1/22,JNE3368,JNE3368-KR-XXXL,B0828PD16L,PUNE,MAHARASHTRA
89643,404-3527041-8147502,2005/1/22,JNE3715,JNE3715-KR-XXL,B09G2W57QG,chennai,TAMIL NADU
89644,404-3527041-8147502,2005/1/22,SET408,SET408-KR-NP-XXL,B09RKFHRZF,chennai,TAMIL NADU
89650,408-1216013-6069940,2005/1/22,JNE3805,JNE3805-KR-XXL,B09K3ZR9ZG,PALAKKAD,KERALA
89651,403-9840013-9584322,2005/1/22,SET396,SET396-KR-PP-XXL,B09TH8K7WF,PATIALA,PUNJAB
89656,403-2135566-5268347,2005/1/22,SET183,SET183-KR-DH-M,B08B3Z2YY3,HYDERABAD,TELANGANA
89667,171-3986075-1744323,2005/1/22,JNE3822,JNE3822-KR-XL,B09LTYN4SC,MOHALI,PUNJAB
89684,171-5676186-1018709,2005/1/22,SET377,SET377-KR-NP-XXL,B09TZTF5VF,MANGALURU,KARNATAKA
89686,404-9818209-7117951,2005/1/22,SET291,SET291-KR-PP-XXXL,B099NFZJVC,BAMBOLIM,GOA
89694,405-2571171-8866754,2005/1/22,JNE3618,JNE3618-KR-L,B091Q84CBF,Bikaner,Rajasthan
89705,404-3179352-9549956,2005/1/22,SET305,SET305-KR-DPT-XXXL,B09K3BNSHD,PORT BLAIR / South Andaman,ANDAMAN & NICOBAR 
89709,406-5671531-9130766,2005/1/22,JNE3365,JNE3365-KR-1052-A-XXXL,B07WP5HGBG,PUNE,MAHARASHTRA
89715,407-4927300-7798704,2005/1/22,SET183,SET183-KR-DH-M,B08B3Z2YY3,MOHALI,PUNJAB
89722,406-4466078-4317155,2005/1/22,SET264,SET264-KR-NP-L,B08YNFKKGY,THIRUVANANTHAPURAM,KERALA
89726,403-0329016-2122742,2005/1/22,JNE3784,JNE3784-KR-XXL,B09K3XZC3J,BELAGAVI,KARNATAKA
89730,403-8618225-0745912,2005/1/22,NW030,NW030-TP-PJ-S,B09G2RFP14,MUMBAI,MAHARASHTRA
89731,404-5932345-7984308,2005/1/22,NW012,NW012-TP-PJ-L,B0922V9HP7,MYSURU,KARNATAKA
89735,408-3769500-3632316,2005/1/22,SET355,SET355-KR-PP-M,B09RKDPHFP,MUMBAI,MAHARASHTRA
89736,171-3277231-0452302,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,KOLKATA,WEST BENGAL
89740,402-4325693-2900321,2005/1/22,J0117,J0117-TP-M,B08N4TGTRV,Mumbai; Bandra East,MAHARASHTRA
89746,403-9186375-7863528,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,Kanagal,KARNATAKA
89751,408-2245512-9254755,2005/1/22,J0003,J0003-SET-S,B0894X27FC,GHAZIABAD,UTTAR PRADESH
89753,408-6228457-1331509,2005/1/22,JNE3822,JNE3822-KR-XXL,B09LV1SJKT,NEW DELHI,DELHI
89760,405-2619082-9756355,2005/1/22,MEN5019,MEN5019-KR-S,B08YYRSNLB,THANE,MAHARASHTRA
89765,403-5753005-4329144,2005/1/22,JNE3068,JNE3068-KR-A-XL,B07H7F97S4,MUMBAI,MAHARASHTRA
89766,408-6746980-3213166,2005/1/22,SET293,SET293-KR-NP-S,B09K3G4TS6,HYDERABAD,TELANGANA
89778,408-0136087-8308354,2005/1/22,JNE3476,JNE3476-KR-M,B08B3YTPVS,BODINAYAKANUR,TAMIL NADU
89784,408-5821873-5270749,2005/1/22,JNE2205,JNE2205-KR-467-A-XXL,B07BL24MXX,MANGALURU,KARNATAKA
89789,406-2464720-5073936,2005/1/22,JNE3801,JNE3801-KR-L,B09SDY51NS,WAI,MAHARASHTRA
89794,406-3692986-7257967,2005/1/22,SET203,SET203-KR-DPT-XL,B08MYRR1ZW,SECUNDERABAD,TELANGANA
89796,405-7882526-5245912,2005/1/22,JNE3781,JNE3781-KR-XXXL,B09K3WFS32,ALIGARH,UTTAR PRADESH
89799,405-2134352-1490761,2005/1/22,SET277,SET277-KR-NP-M,B0983FZW13,CHANDIGARH,CHANDIGARH
89808,171-0446850-7752334,2005/1/22,JNE3468,JNE3468-KR-S,B08RP3YXBX,Mumbai,MAHARASHTRA
89818,402-0966586-4141902,2005/1/22,JNE3881,JNE3881-DR-XXXL,B09VC3ST6H,PUNE,MAHARASHTRA
89822,404-6902350-3825145,2005/1/22,J0167,J0167-KR-L,B08QGLBQGM,Bathinda,Punjab
89828,406-9743793-4554724,2005/1/22,J0119,J0119-TP-L,B08RYQQD6Z,Shimla,HIMACHAL PRADESH
89832,406-4864394-4115531,2005/1/22,JNE3068,JNE3068-KR-A-XXL,B07H7DD9D5,Mumbai,MAHARASHTRA
89834,171-9495289-5353927,2005/1/22,JNE3396,JNE3396-KR-XXXL,B083ZZ8869,BENGALURU,KARNATAKA
89837,405-8016756-7535527,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,VASAI VIRAR,MAHARASHTRA
89839,403-7237296-5290768,2005/1/22,JNE3690,JNE3690-TU-XXXL,B094FLCKQN,THANE,MAHARASHTRA
89862,171-1034109-7859525,2005/1/22,JNE1234,JNE1234-MULTI-KR-032-XS,B07GPM2WZ9,INDORE,MADHYA PRADESH
89873,404-9040381-2399541,2005/1/22,SET325,SET325-KR-NP-M,B09K3JW9KT,Pune,MAHARASHTRA
89874,404-2348987-8305900,2005/1/22,MEN5008,MEN5008-KR-S,B08YYZJX1Z,BENGALURU,KARNATAKA
89880,404-0245084-3124318,2005/1/22,SET110,SET110-KR-PP-M,B0822TDMYH,KOLKATA,WEST BENGAL
89882,403-6363270-1585125,2005/1/22,J0117,J0117-TP-XXL,B08N4XHHCQ,KALYAN,MAHARASHTRA
89888,407-4751753-2795555,2005/1/22,MEN5007,MEN5007-KR-M,B08YYZ7YQZ,MUMBAI,MAHARASHTRA
89896,408-8393349-8007523,2005/1/22,JNE3781,JNE3781-KR-XXXL,B09K3WFS32,BENGALURU,KARNATAKA
89909,404-8023360-3044363,2005/1/22,J0119,J0119-TP-L,B08RYQQD6Z,LUCKNOW,UTTAR PRADESH
89919,403-5685826-9641913,2005/1/22,PJNE3068,PJNE3068-KR-6XL,B09M76SVFW,JAMKHANDI,KARNATAKA
89933,402-1371207-4449916,2005/1/22,J0111,J0111-TP-L,B092D2M2VS,THANE,MAHARASHTRA
89943,403-3732433-4062706,2005/1/22,JNE3838,JNE3838-KR-XL,B09TH574ZW,KOLKATA,WEST BENGAL
89944,408-0068723-5708306,2005/1/22,J0117,J0117-TP-M,B08N4TGTRV,BILASPUR,CHHATTISGARH
89952,404-4919178-1450765,2005/1/22,J0011,J0011-LCD-XXXL,B08B3ZDZDR,BENGALURU,KARNATAKA
89953,407-6866533-8613116,2005/1/22,SET324,SET324-KR-NP-L,B09NQ44RNV,Nagpur,MAHARASHTRA
89954,408-1600510-2670757,2005/1/22,BL025,BL025-74BLACK-B,B0786227MX,HYDERABAD,TELANGANA
89955,171-2610310-6489930,2005/1/22,J0332,J0332-DR-XXL,B09LM6C4WH,NOIDA,UTTAR PRADESH
89958,405-3616967-5699507,2005/1/22,JNE3796,JNE3796-KR-XL,B09K3RCVR5,Chennai,TAMIL NADU
89959,171-9395615-9518731,2005/1/22,JNE3793,JNE3793-KR-XXXL,B09NQ7PCW9,BENGALURU,KARNATAKA
89966,406-8768326-7289109,2005/1/22,SET154,SET154-KR-NP-L,B082PXXBXM,BENGALURU,KARNATAKA
89967,406-8768326-7289109,2005/1/22,SET097,SET097-KR-PP-L,B07TGHN4G4,BENGALURU,KARNATAKA
89968,406-8768326-7289109,2005/1/22,J0198,J0198-TP-L,B0986ZMC3Y,BENGALURU,KARNATAKA
89969,406-3909303-7366757,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,NAVI MUMBAI,MAHARASHTRA
89982,407-8284217-3582747,2005/1/22,JNE3399,JNE3399-KR-XXXL,B082W7Y2KY,HYDERABAD,TELANGANA
89983,406-8541860-3005945,2005/1/22,J0341,J0341-DR-XL,B099NQJZPQ,CHENNAI,TAMIL NADU
89984,405-7110232-3820321,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,NOIDA,UTTAR PRADESH
89990,408-4575032-6182767,2005/1/22,JNE3710,JNE3710-DR-M,B091T25NQG,HYDERABAD,TELANGANA
89991,405-3016230-3609156,2005/1/22,SET281,SET281-KR-PP-M,B0983FLKZR,SOHNA,HARYANA
89993,402-7612915-9163508,2005/1/22,JNE3905,JNE3905-DR-M,B09YYRG28X,BENGALURU,KARNATAKA
90002,408-6822706-5441130,2005/1/22,SET098,SET098-KR-PP-S,B07X3KSDT3,KONDUR; CUDDALORE,TAMIL NADU
90007,406-9136021-2453910,2005/1/22,SET233,SET233-KR-PP-M,B08MXFT72L,NASHIK,MAHARASHTRA
90020,171-0985573-1766713,2005/1/22,J0341,J0341-DR-XL,B099NQJZPQ,BENGALURU,KARNATAKA
90024,407-2646809-3794708,2005/1/22,SET131,SET131-KR-NP-XXXL,B07VT44S35,HYDERABAD,TELANGANA
90026,402-0691690-2880338,2005/1/22,JNE3261,JNE3261-KR-XL,B07R5X6P32,Dombivli East,MAHARASHTRA
90031,404-4799079-2639554,2005/1/22,JNE3671,JNE3671-TU-XXL,B0986X16BT,CHENNAI,TAMIL NADU
90037,408-8684334-1417158,2005/1/22,JNE3568,JNE3568-KR-XL,B08KS2BCHS,AMRITSAR,PUNJAB
90040,402-9926947-2413904,2005/1/22,SET073,SET073-KR-SHA-XS,B07V7BR2GL,NEW DELHI,DELHI
90041,402-9926947-2413904,2005/1/22,SET187,SET187-KR-DH-XS,B08B3YKPYF,NEW DELHI,DELHI
90055,406-8630180-9747560,2005/1/22,J0002,J0002-SKD-M,B0894YWSQN,Dist Thane,MAHARASHTRA
90057,171-4406007-8340322,2005/1/22,SET277,SET277-KR-NP-XL,B0983F8LC1,SECUNDERABAD,TELANGANA
90061,408-9959773-4519561,2005/1/22,SET377,SET377-KR-NP-XL,B09TZW311V,SECUNDERABAD,TELANGANA
90070,408-6159974-3571555,2005/1/22,J0236,J0236-SKD-XL,B08ZYPQ3XV,HYDERABAD,TELANGANA
90071,408-6159974-3571555,2005/1/22,SET217,SET217-KR-PP-XL,B0899Y6NVG,HYDERABAD,TELANGANA
90077,406-2760289-5262751,2005/1/22,J0006,J0006-SET-XXL,B0894X9QY9,HYDERABAD,TELANGANA
90078,408-8415331-4933951,2005/1/22,JNE3775,JNE3775-KR-XXXL,B09KXQ119C,jaipur,RAJASTHAN
90080,171-7760501-2711540,2005/1/22,J0010,J0010-LCD-M,B08BJSJX3D,UDAIPUR,RAJASTHAN
90081,171-7760501-2711540,2005/1/22,SET355,SET355-KR-PP-M,B09RKDPHFP,UDAIPUR,RAJASTHAN
90092,404-8445088-5087529,2005/1/22,JNE3837,JNE3837-KR-XL,B09RKCHCPC,VARANASI,UTTAR PRADESH
90103,404-4488892-9698719,2005/1/22,SET183,SET183-KR-DH-M,B08B3Z2YY3,BAREILLY,UTTAR PRADESH
90106,402-6262398-3461905,2005/1/22,JNE3781,JNE3781-KR-L,B09K3XK9ZZ,PIMPRI CHINCHWAD,MAHARASHTRA
90107,403-3758345-5577908,2005/1/22,J0091,J0091-TP-XL,B092D2LWSQ,PUNE,MAHARASHTRA
90109,404-2981256-2083530,2005/1/22,J0341,J0341-DR-M,B099NQQ79L,NELLORE,ANDHRA PRADESH
90118,406-5852679-5565102,2005/1/22,SET110,SET110-KR-PP-XL,B0822T4YG6,RAMAN,PUNJAB
90124,402-7929899-2453964,2005/1/22,J0335,J0335-DR-XXXL,B098312LNC,KOLKATA,WEST BENGAL
90126,405-6061275-3253159,2005/1/22,JNE3798,JNE3798-KR-L,B09SDX13G7,THOOTHUKKUDI,TAMIL NADU
90127,171-3501103-8089121,2005/1/22,JNE3714,JNE3714-KR-XL,B099NPN8W4,CHENNAI,TAMIL NADU
90128,402-7282311-7396350,2005/1/22,JNE3800,JNE3800-KR-XXL,B09SDYNZQ5,HUBBALLI,KARNATAKA
90135,405-6955453-5817901,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,KANPUR,UTTAR PRADESH
90136,405-6955453-5817901,2005/1/22,JNE3802,JNE3802-KR-M,B09K3W2LHF,KANPUR,UTTAR PRADESH
90140,405-0673005-7665936,2005/1/22,JNE3368,JNE3368-KR-XXXL,B0828PD16L,MUMBAI,MAHARASHTRA
90157,407-1929177-1609937,2005/1/22,JNE3722,JNE3722-KR-M,B09BQHDRFZ,HUBBALLI,KARNATAKA
90158,407-1929177-1609937,2005/1/22,JNE3722,JNE3722-KR-L,B09BQBB47Y,HUBBALLI,KARNATAKA
90165,406-0575663-6929960,2005/1/22,SET285,SET285-KR-SHA-S,B099NK5TL9,KANKIPADU,ANDHRA PRADESH
90170,405-4568190-4425905,2005/1/22,JNE3673,JNE3673-TU-L,B0943CV4N8,NEW DELHI,DELHI
90174,407-3728675-7453165,2005/1/22,SET343,SET343-KR-NP-XL,B09NDLRSXQ,MUMBAI,MAHARASHTRA
90178,406-0624114-4579550,2005/1/22,JNE3781,JNE3781-KR-XXXL,B09K3WFS32,MUMBAI,MAHARASHTRA
90180,405-1176039-5859555,2005/1/22,JNE3802,JNE3802-KR-M,B09K3W2LHF,BADLAPUR West,MAHARASHTRA
90185,403-2570355-6063529,2005/1/22,SET265,SET265-KR-NP-M,B0983DBK44,NEW DELHI,DELHI
90186,403-2570355-6063529,2005/1/22,MEN5002,MEN5002-KR-L,B08YYYDN9R,NEW DELHI,DELHI
90187,403-4650451-2641169,2005/1/22,JNE3440,JNE3440-KR-N-L,B081X7JHBC,TIRUCHIRAPPALLI,TAMIL NADU
90191,405-8377404-4458710,2005/1/22,JNE3030,JNE3030-KR-XXXL,B07JKYXKBJ,VISAKHAPATNAM,ANDHRA PRADESH
90192,404-5909865-3390713,2005/1/22,JNE3405,JNE3405-KR-S,B081WX4G4Q,NEW DELHI,DELHI
90194,408-8159819-7592320,2005/1/22,SET363,SET363-KR-NP-XXL,B09TH61GMF,UNNAO,UTTAR PRADESH
90201,407-7971262-6397112,2005/1/22,JNE3633,JNE3633-KR-S,B094FJ9GJ9,CHOUTUPPAL,TELANGANA
90211,405-0713130-0745909,2005/1/22,J0096,J0096-KR-XXL,B089G1TKY8,BENGALURU,KARNATAKA
90213,408-9244752-7441942,2005/1/22,JNE3775,JNE3775-KR-XXXL,B09KXQ119C,CHENNAI,TAMIL NADU
90215,406-6324980-8312359,2005/1/22,JNE3654,JNE3654-TP-XXL,B09B3GWVJ9,THANE,MAHARASHTRA
90225,404-7078578-4956358,2005/1/22,JNE3805,JNE3805-KR-XXL,B09K3ZR9ZG,MANESAR,HARYANA
90239,408-3652502-8682708,2005/1/22,MEN5029,MEN5029-KR-XL,B08YZ2JMRN,cherthala,KERALA
90253,408-4249824-7357115,2005/1/22,JNE3881,JNE3881-DR-M,B09VC4TPX8,Ponda,GOA
90254,408-4249824-7357115,2005/1/22,JNE3881,JNE3881-DR-L,B09VC3WSC9,Ponda,GOA
90257,406-3037244-1514768,2005/1/22,J0350,J0350-SET-XXL,B0983F9F2N,VASAI VIRAR,MAHARASHTRA
90258,171-4228232-6307554,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,CUDDALORE,TAMIL NADU
90277,404-3789959-1027519,2005/1/22,J0010,J0010-LCD-S,B08BJS7G2R,SAGAR,KARNATAKA
90278,407-1742000-8805130,2005/1/22,J0341,J0341-DR-M,B099NQQ79L,CUDDALORE,TAMIL NADU
90279,406-2928730-9958752,2005/1/22,NW030,NW030-TP-PJ-XL,B09G2STB6H,MUMBAI,MAHARASHTRA
90284,407-1794042-9297124,2005/1/22,JNE3468,JNE3468-KR-XS,B08RP5393W,CHENNAI,TAMIL NADU
90286,403-0963753-3857121,2005/1/22,J0217,J0217-BL-S,B09KXW47QT,JAIPUR,RAJASTHAN
90288,404-1077272-0404365,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,JAMMU,JAMMU & KASHMIR
90289,408-4163697-0616364,2005/1/22,J0096,J0096-KR-L,B089G31L36,Ahmedabad,Gujarat
90292,405-8580380-0872342,2005/1/22,SET195,SET195-KR-NP-A-XL,B08L91JRKW,MURWARA KATNI,MADHYA PRADESH
90296,406-5446619-3681924,2005/1/22,J0152,J0152-DR-XL,B08TZXZ1L4,MUMBAI,MAHARASHTRA
90303,402-1820980-8080306,2005/1/22,JNE3068,JNE3068-KR-A-XXL,B07H7DD9D5,THANE,MAHARASHTRA
90307,403-6318520-3627565,2005/1/22,JNE3802,JNE3802-KR-XL,B09K3T96QK,PUNE,MAHARASHTRA
90310,406-6526653-7776351,2005/1/22,JNE3713,JNE3713-TP-N-XXL,B08ZHGDXW8,PIMPRI CHINCHWAD,MAHARASHTRA
90311,405-2861023-9361917,2005/1/22,SET183,SET183-KR-DH-M,B08B3Z2YY3,CUTTACK,ODISHA
90318,406-2047586-9518736,2005/1/22,JNE3784,JNE3784-KR-XXL,B09K3XZC3J,GREATER NOIDA,UTTAR PRADESH
90320,406-3023351-3215544,2005/1/22,JNE3645,JNE3645-TP-N-XXL,B08ZH7C41R,PIMPRI CHINCHWAD,MAHARASHTRA
90329,171-2396565-8627516,2005/1/22,J0096,J0096-KR-M,B089G1HM97,MULKI,KARNATAKA
90330,405-2506007-0997160,2005/1/22,J0399,J0399-DR-M,B09SDYL6L2,AHMEDABAD,Gujarat
90331,406-9523784-2823513,2005/1/22,J0119,J0119-TP-M,B08RYQNCQ1,TRIVANDRUM,KERALA
90334,171-9793550-5997957,2005/1/22,JNE3800,JNE3800-KR-XXL,B09SDYNZQ5,BALLY,WEST BENGAL
90348,407-8631006-5183553,2005/1/22,NW030,NW030-TP-PJ-XL,B09G2STB6H,VADODARA,Gujarat
90355,408-2393873-8535561,2005/1/22,J0135,J0135-SET-XL,B08QGJWRRZ,NEW DELHI,DELHI
90375,406-6455897-9625142,2005/1/22,SET375,SET375-KR-NP-XS,B09RKCZ71Q,CHENNAI,TAMIL NADU
90377,408-0103032-6028344,2005/1/22,JNE3798,JNE3798-KR-L,B09SDX13G7,ELURU,ANDHRA PRADESH
90405,408-4052096-8550757,2005/1/22,PJ0096,PJ0096-KR-N-5XL,B09LD3ZZ2N,INDORE,MADHYA PRADESH
90408,171-0675114-9585168,2005/1/22,J0283,J0283-SET-XL,B08QGKHDN3,DEHRADUN,UTTARAKHAND
90410,407-7601580-3710743,2005/1/22,JNE3659,JNE3659-TP-N-XL,B08ZHZWF2N,BHUBANESWAR,ODISHA
90412,408-7945089-1517965,2005/1/22,J0285,J0285-SKD-M,B08QGNW2H8,Devinagar,UTTAR PRADESH
90415,403-5174068-0426718,2005/1/22,JNE3759,JNE3759-KR-XL,B099FB2C9L,SILCHAR,ASSAM
90416,403-5174068-0426718,2005/1/22,JNE3404,JNE3404-KR-L,B082W7WHB8,SILCHAR,ASSAM
90421,405-6266372-6830725,2005/1/22,JNE3440,JNE3440-KR-N-L,B081X7JHBC,GAYA,BIHAR
90424,403-1820252-1549945,2005/1/22,JNE3781,JNE3781-KR-XXL,B09K3XTK9M,PUNE,MAHARASHTRA
90425,403-6769536-8597909,2005/1/22,JNE3864,JNE3864-TU-M,B09RMZQP28,MORADABAD,UTTAR PRADESH
90426,403-6769536-8597909,2005/1/22,JNE3863,JNE3863-TU-M,B09RMP7GCC,MORADABAD,UTTAR PRADESH
90430,404-0333036-5029921,2005/1/22,J0002,J0002-SKD-M,B0894YWSQN,MUMBAI,MAHARASHTRA
90444,402-9727402-3609955,2005/1/22,J0096,J0096-KR-L,B089G31L36,RAIGARH,CHHATTISGARH
90446,402-9413127-0881167,2005/1/22,JNE3391,JNE3391-KR-XXL,B081WYHTF2,NASHIK,MAHARASHTRA
90447,407-7232347-7093120,2005/1/22,NW006,NW006-ST-SR-XXXL,B0922TRMHM,GURUGRAM,HARYANA
90448,406-0974655-7942754,2005/1/22,JNE3468,JNE3468-KR-XXL,B08RP3TP66,CHENNAI,TAMIL NADU
90471,406-4835174-2115527,2005/1/22,J0117,J0117-TP-XXXL,B08N498WCX,NOIDA,UTTAR PRADESH
90472,171-2010598-6721139,2005/1/22,J0217,J0217-BL-XL,B09KXYGX7P,CHENNAI,TAMIL NADU
90473,405-9067934-8305950,2005/1/22,J0244,J0244-SKD-S,B0925VJFP1,PONDA,GOA
90478,406-2663588-6533137,2005/1/22,J0090,J0090-TP-S,B092D3276L,NAVSARI,Gujarat
90487,408-9426332-0894731,2005/1/22,SET304,SET304-KR-DPT-S,B09K3JVNR1,NEW DELHI,DELHI
90490,402-2103395-9261148,2005/1/22,J0344,J0344-TP-L,B0986XYFFP,MUMBAI,MAHARASHTRA
90496,403-1214821-6233108,2005/1/22,JNE3577,JNE3577-KR-XXXL,B09B2F2WSN,SULTANPUR,UTTAR PRADESH
90503,408-6543400-5297129,2005/1/22,JNE3479,JNE3479-KR-XXL,B08N19VQNW,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH
90505,406-6539668-2634729,2005/1/22,SET247,SET247-KR-SHA-L,B09B5846YJ,CHENNAI,TAMIL NADU
90510,407-2341297-2172342,2005/1/22,JNE3804,JNE3804-KR-XXXL,B09K3XPRCK,NEW DELHI,DELHI
90512,407-6397380-1333938,2005/1/22,J0014,J0014-LCD-S,B0894WPZNV,BENGALURU,KARNATAKA
90516,403-3307748-1392323,2005/1/22,JNE3697,JNE3697-KR-XL,B098112V2V,THRISSUR,KERALA
90523,408-5326598-5968310,2005/1/22,JNE2153,JNE2153-KR-278-A-M,B0794YR85H,DELHI,DELHI
90529,402-3684888-8072357,2005/1/22,PJNE3068,PJNE3068-KR-6XL,B09M76SVFW,Edapally,KERALA
90535,408-5294031-1233126,2005/1/22,JNE3405,JNE3405-KR-M,B081WVMMCY,PUTTUR,ANDHRA PRADESH
90549,402-1494085-9151568,2005/1/22,SET332,SET332-KR-PP-L,B09NQ39KJ6,MUMBAI,MAHARASHTRA
