index,Order ID,Date,SKU,ASIN,ship-city
76296,408-0188608-2757967,2005/9/22,JNE3798-KR-XS,B09SDY7MHD,BENGALURU
76299,408-0069283-3687543,2005/9/22,J0013-SKD-M,B08CMJBRQV,SILCHAR
76302,404-1849304-7048354,2005/9/22,J0117-TP-XXL,B08N4XHHCQ,HYDERABAD
76303,407-4177462-9037109,2005/9/22,J0135-SET-XXL,B08QGM4LMF,OLD GOA
76304,402-7026032-5518745,2005/9/22,J0239-SKD-XXXL,B0925X12DQ,Bapatla
76305,404-5599432-9303515,2005/9/22,JNE3364-KR-1051-A-S,B07WT53CQZ,BICHOLIM
76306,407-2605280-0927547,2005/9/22,PJNE3068-KR-6XL,B09M76SVFW,VADODARA
76308,402-3819021-5569955,2005/9/22,JNE3364-KR-1051-A-XXL,B07WW51DFC,VISAKHAPATNAM
76312,402-2778811-5875501,2005/9/22,J0096-KR-XL,B089G2K69F,New Delhi
76313,403-1979238-5589931,2005/9/22,JNE3607-KR-XL,B08TGZCN3N,Ahmedabad
76328,402-3566430-8435503,2005/9/22,SET183-KR-DH-M,B08B3Z2YY3,NEW DELHI
76333,403-5884138-4861133,2005/9/22,SET433-KR-NP-M,B09TH7XJXH,KAWARDHA
76337,404-5494583-1351555,2005/9/22,SET374-KR-NP-XS,B09NDKGZ6V,KALAMASSERY
76341,403-1639953-9594717,2005/9/22,JNE3468-KR-XXL,B08RP3TP66,HYDERABAD
76351,406-6909775-4352301,2005/9/22,JNE3364-KR-1051-A-S,B07WT53CQZ,CHENNAI
76355,406-8895389-3800368,2005/9/22,JNE3515-KR-XXL,B09812HV48,MUMBAI
76356,407-2385271-0829965,2005/9/22,J0151-KR-XS,B08N19QDQK,Chennai
76361,406-9531003-8150700,2005/9/22,J0117-TP-M,B08N4TGTRV,Tadong
76362,408-5682052-4505926,2005/9/22,J0244-SKD-XL,B0925YDWP9,CHENNAI
76367,171-1953609-1779564,2005/9/22,JNE3797-KR-XS,B09SDY9SQ6,KALYAN
76371,171-0842869-8251529,2005/9/22,NW024-TP-PJ-S,B099NRXJ5Z,HYDERABAD
76372,404-8188958-1886735,2005/9/22,MEN5031-KR-XXXL,B08YYT14HH,HYDERABAD
76373,405-6206647-4133927,2005/9/22,J0003-SET-XL,B0894YFQ5R,KAMALPUR
76379,171-3634819-9121931,2005/9/22,JNE3522-KR-L,B08W8NPXMS,Sicendrabad
76381,405-7948051-9223520,2005/9/22,JNE3805-KR-M,B09K3TFNR8,FATEHABAD
76388,407-5961517-7900328,2005/9/22,JNE3721-KR-L,B099FBM4FZ,PUNE
76390,402-2497100-0635557,2005/9/22,NW012-TP-PJ-M,B0922QTZQ5,KULASEKHARAPURAM
76392,402-5824818-8598718,2005/9/22,SET357-KR-NP-XL,B09Y3FNR5D,PortBlair
76396,404-5613147-2843563,2005/9/22,JNE3363-KR-1032-XXL,B07T62PKNM,GUNTUR
76400,408-7934879-6914721,2005/9/22,J0008-SKD-XS,B0894WWGK9,ANJUNA
76406,171-4956441-3478729,2005/9/22,JNE3384-KR-L,B084KLHMJF,MYSURU
76410,402-4694026-9629929,2005/9/22,SET145-KR-NP-L,B0822SX9WB,VIZIANAGARAM
76413,404-8396719-2496343,2005/9/22,JNE3607-KR-XS,B08TH2BJRS,NEW DELHI
76417,404-9933405-1573135,2005/9/22,JNE3618-KR-S,B091QB6SSN,HYDERABAD
76418,404-7549935-6253150,2005/9/22,SET397-KR-NP-XS,B09RKDH2BT,KULLU
76421,402-8387593-6926725,2005/9/22,JNE3787-KR-S,B09RKBXM5B,GUWAHATI
76423,406-3150872-4282742,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,MUMBAI
76425,171-1209944-9403523,2005/9/22,SET363-KR-NP-XXXL,B09TH37FXC,NEW DELHI
76426,406-2954123-7616319,2005/9/22,JNE3784-KR-XXL,B09K3XZC3J,KALIMPONG
76429,408-4680774-5224334,2005/9/22,J0285-SKD-L,B08QGHTFWF,BHARATPUR
76430,402-8551319-1961945,2005/9/22,JNE3620-KR-M,B091Q9FQ4B,BENGALURU
76434,171-7562383-1525151,2005/9/22,JNE3613-KR-XS,B08XW83VLB,HYDERABAD
76435,405-6989937-2260311,2005/9/22,J0118-TP-XL,B08N4RDVZP,GURGAON
76436,404-8588014-4076304,2005/9/22,JNE3543-KR-M,B08HHJQ3F4,Dwarka; Sector - 22
76443,402-0025396-5153972,2005/9/22,SET282-KR-PP-M,B09CTCDDQ4,BENGALURU
76446,407-3908102-6661105,2005/9/22,JNE3784-KR-XXL,B09K3XZC3J,INDIRAPURAM; GHAZIABAD
76449,171-2223708-6877938,2005/9/22,SET374-KR-NP-XL,B09NDMP4XK,TANDUR
76450,404-4662934-7861106,2005/9/22,JNE1233-BLUE-KR-031-S,B01M0XUV1S,Berhampur
76455,405-7107479-3357902,2005/9/22,SET345-KR-NP-S,B09KXV6T8Q,CHHINDWARA
76456,404-8948864-1829125,2005/9/22,JNE3781-KR-XXL,B09K3XTK9M,NEW DELHI
76462,402-4801940-9293154,2005/9/22,SET293-KR-NP-S,B09K3G4TS6,AURANGABAD
76469,406-4376272-4186750,2005/9/22,SET250-KR-SHA-XL,B08WHZ3SRC,DHENKANAL
76477,406-1264897-7196363,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,BENGALURU
76478,407-8951794-2434720,2005/9/22,MEN5028-KR-L,B08YZ1GX7H,JALGAON
76479,407-8951794-2434720,2005/9/22,MEN5011-KR-L,B08YZ243V6,JALGAON
76482,406-8334808-7541165,2005/9/22,J0349-SET-XS,B099NM2DMY,BENGALURU
76486,171-2929012-0772333,2005/9/22,SET209-KR-PP-M,B099WY7W99,Thrissur
76490,407-0301985-2045139,2005/9/22,SET257-KR-PP-M,B0983G38JS,THANE
76491,404-0917622-4085146,2005/9/22,SET386-KR-NP-XXL,B09K3LL5SD,KOLKATA
76492,403-9462133-8401925,2005/9/22,JNE3706-DR-L,B0982ZYR1X,Jammu
76494,403-3629337-0360318,2005/9/22,JNE3368-KR-XXXL,B0828PD16L,MUMBAI
76495,408-3907000-7459549,2005/9/22,JNE3721-KR-XXL,B099FCT65D,MUMBAI
76496,171-4735971-2957169,2005/9/22,JNE3612-KR-L,B091Q9FZ36,MEERUT
76497,407-1600415-2763561,2005/9/22,JNE3776-KR-M,B09K3VN7M1,DARJEELING
76498,405-8090238-1503508,2005/9/22,JNE3784-KR-XXL,B09K3XZC3J,HYDERABAD
76499,171-7134575-9351569,2005/9/22,JNE3368-KR-XXXL,B0828PD16L,Mumbai
76501,408-6891690-1631503,2005/9/22,J0096-KR-XL,B089G2K69F,CHANDIGARH
76503,404-9899194-1746767,2005/9/22,SET402-KR-NP-XL,B09VC53FQW,NEW DELHI
76505,171-9923714-9967529,2005/9/22,SET240-KR-PP-M,B08N4V7MHL,Raia
76510,402-7533609-3127505,2005/9/22,SET324-KR-NP-XS,B09NQ4DD29,NAVI MUMBAI
76518,404-0459728-8293162,2005/9/22,JNE3797-KR-XXXL,B09SDY4VDC,CHENNAI
76520,405-0638838-4722743,2005/9/22,SET183-KR-DH-M,B08B3Z2YY3,HYDERABAD
76523,406-0084749-3929170,2005/9/22,J0135-SET-M,B08QGNNTQ2,IMPHAL
76524,406-0084749-3929170,2005/9/22,SET194-KR-NP-M,B08W8K3QX6,IMPHAL
76528,404-3380823-0225106,2005/9/22,JNE3368-KR-XXXL,B0828PD16L,NASHIK
76530,402-4021726-0469103,2005/9/22,JNE3798-KR-M,B09SDXTRS9,GUWAHATI
76532,171-8857463-8758709,2005/9/22,SET265-KR-NP-XL,B0983DQLBQ,Trivandrum
76533,408-7567758-5420327,2005/9/22,JNE3721-KR-XS,B099FCBF34,HYDERABAD
76537,402-0388321-7214761,2005/9/22,JNE3724-KR-M,B098124WJY,MUMBAI
76544,404-2660478-9013966,2005/9/22,JNE3801-KR-XXXL,B09SDYSR1F,Central Delhi
76550,403-0128079-7418751,2005/9/22,JNE3619-KR-M,B091Q8446G,Kalaiyanur; coimbatore
76551,403-0128079-7418751,2005/9/22,JNE3722-KR-M,B09BQHDRFZ,Kalaiyanur; coimbatore
76554,405-9704353-1851557,2005/9/22,J0308-DR-XXL,B099NTSTM2,Chidambaram
76557,404-9754474-1649116,2005/9/22,SET328-KR-NP-L,B09K3DV6Q9,DEHRADUN
76560,171-6662265-8908336,2005/9/22,J0341-DR-XS,B099NS55L1,KAVERIPATTINAM
76563,404-4790083-9882762,2005/9/22,JNE3703-KR-XXL,B099FDH3P2,ROHA ASHTAMI
76570,403-9418757-4468325,2005/9/22,SET257-KR-PP-XS,B0983GWPF1,MUMBAI
76578,404-1345760-0753108,2005/9/22,SET385-KR-NP-M,B09K3V84KC,PUNE
76579,405-2347686-5506713,2005/9/22,JNE3609-KR-XXL,B08W1HC76G,SECUNDERABAD
76582,407-9727834-4416331,2005/9/22,SET145-KR-NP-M,B0822TVYZ1,HYDERABAD
76585,402-5002743-1390732,2005/9/22,J0355-KR-L,B098124671,MEERUT
76586,404-7119541-0352346,2005/9/22,SET278-KR-NP-XS,B0983DSS8R,CHIPLUN
76587,407-5600698-0469949,2005/9/22,JNE3879-DR-XXL,B09SDZ9BRQ,THANE
76588,407-7982328-6426739,2005/9/22,JNE3160-KR-G-M,B07K41S1J4,West Champaran
76590,402-0765795-6106724,2005/9/22,JNE3797-KR-XL,B09SDXRYBG,NEW DELHI
76599,407-6059495-6905946,2005/9/22,SET250-KR-SHA-S,B08WHYM2X9,NEW DELHI
76601,408-4300471-6333112,2005/9/22,SET183-KR-DH-M,B08B3Z2YY3,PILKHUWA
76605,402-4744380-9183529,2005/9/22,JNE3359-KR-XL,B07ZYQ1BWH,Murwara Katni
76606,402-4744380-9183529,2005/9/22,J0244-SKD-XL,B0925YDWP9,Murwara Katni
76607,402-4744380-9183529,2005/9/22,JNE3730-KR-XL,B09HMG9NV1,Murwara Katni
76608,402-4744380-9183529,2005/9/22,JNE3703-KR-XL,B099NNYQ1K,Murwara Katni
76611,408-5624093-5945141,2005/9/22,SET285-KR-SHA-M,B099NJ4MFZ,HYDERABAD
76612,403-7309856-5348334,2005/9/22,SET324-KR-NP-XS,B09NQ4DD29,MUMBAI
76618,406-3449675-7222724,2005/9/22,JNE3543-KR-XS,B09HMNBMYC,NEW DELHI
76623,171-7970675-1164329,2005/9/22,J0117-TP-XXXL,B08N498WCX,NEW DELHI
76625,408-4215675-9512343,2005/9/22,J0381-SKD-S,B09M6VSV7V,Erode
76626,171-9831778-0468338,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,CHENNAI
76627,403-0364447-0009172,2005/9/22,J0231-SKD-XXXL,B08XNGMPLK,LUCKNOW
76629,405-6748938-8840337,2005/9/22,JNE3674-TU-XL,B09432TL5Y,JAMSHEDPUR
76634,402-9252209-2433963,2005/9/22,JNE3459-KR-XL,B08BFX1YN6,Murwara Katni
76639,407-2112195-3498733,2005/9/22,SET396-KR-PP-XL,B09TH6YPPJ,SURAT
76644,171-7217278-2575523,2005/9/22,JNE3798-KR-A-M,B09TH54761,Pune
76645,171-7217278-2575523,2005/9/22,JNE3625-DR-M,B08W521STV,Pune
76646,403-1974820-2349137,2005/9/22,J0353-KR-L,B09811VG73,MORBI
76650,402-5364528-6705925,2005/9/22,JNE3364-KR-1051-A-M,B07WP5HXW3,SECUNDERABAD
76653,171-6566123-9097936,2005/9/22,JNE3468-KR-XXL,B08RP3TP66,KALYAN
76656,402-6224836-2909165,2005/9/22,MEN5002-KR-M,B08YZ4WLT3,KHARGONE
76663,171-6160886-9156358,2005/9/22,J0117-TP-XL,B08N4H7B3Y,KAPKOT
76665,406-8807351-4611567,2005/9/22,MEN5032-KR-XL,B08YZ1H4TG,MUMBAI
76666,402-3484107-1577166,2005/9/22,JNE3468-KR-XL,B08RP67NGB,MUMBAi
76667,403-0799842-3530761,2005/9/22,JNE3607-KR-XXXL,B08TH21TCJ,MUMBAI
76670,406-4981238-1745905,2005/9/22,SET265-KR-NP-XL,B0983DQLBQ,PATNA
76672,405-4730377-9589165,2005/9/22,J0119-TP-S,B08RYPSVZK,BAREILLY
76674,407-7391800-2621945,2005/9/22,J0349-SET-S,B099NJ4XRB,CHENNAI
76684,402-1727982-3678739,2005/9/22,SET304-KR-DPT-XS,B09K3LRR2T,MANGALURU
76686,408-6866967-9405130,2005/9/22,SET400-KR-NP-XXXL,B09W62SX2P,RAWATBHATA
76691,171-5744955-0853941,2005/9/22,SET356-KR-NP-XL,B09QJ362XS,GUWAHATI
76694,408-4299454-4622723,2005/9/22,J0005-DR-XL,B08B3YB1FR,LUCKNOW
76695,402-1099777-7241923,2005/9/22,JNE1525-KR-UDF19BLACK-XXL,B01N29JK0G,NANMANDA
76701,404-6699671-8669906,2005/9/22,JNE3648-TP-N-L,B08ZHQJHSQ,NOIDA
76704,403-7486300-5050707,2005/9/22,SET393-KR-NP-XXXL,B09QJ57JPK,GREATER NOIDA
76705,171-0686613-3894715,2005/9/22,JNE3797-KR-XL,B09SDXRYBG,MUMBAI
76708,407-4710688-1717146,2005/9/22,SET325-KR-NP-XXL,B09K3LV84M,Kalapatti; Coimbatore
76710,404-7397727-0481908,2005/9/22,JNE3793-KR-XXXL,B09NQ7PCW9,KOLLAM
76718,404-0493907-9670706,2005/9/22,SET388-KR-NP-XXXL,B09QJMF9YB,FARIDABAD
76721,403-1230741-4043551,2005/9/22,JNE3810-KR-M,B09RKCK42L,Chennai
76722,402-8102792-5906719,2005/9/22,JNE1906-KR-031-XL,B06Y59MV5R,SILCHAR
76732,402-0122425-8648316,2005/9/22,J0135-SET-M,B08QGNNTQ2,DEVARAPALLI
76734,406-2772131-3748339,2005/9/22,JNE3365-KR-1052-L,B07T2Y34T2,nellore city
76748,404-6354385-4014749,2005/9/22,SET187-KR-DH-L,B08B3ZDQYR,CHENNAI
76756,403-0693491-0484313,2005/9/22,J0377-SKD-L,B09QJ4FRW9,DIMAPUR
76757,402-6809234-2976313,2005/9/22,JNE3797-KR-L,B09SDXFFQ1,NEW DELHI
76758,408-4121947-5325914,2005/9/22,JNE3869-DR-XS,B09RK9FZ47,JALANDHAR
76759,403-0399619-7657952,2005/9/22,SET343-KR-NP-M,B09NDK1LZ3,DEHRADUN
76764,171-0768060-1817139,2005/9/22,JNE3364-KR-1051-A-XL,B07WT55S56,KOTHAGUDEM
76767,405-6231028-3819553,2005/9/22,JNE2266-KR-490-A-XXL,B07H7CY3T2,HYDERABAD
76772,171-1805091-9895543,2005/9/22,JNE3487-KR-L,B08RP29G54,PUNE; 51
76773,403-9635645-8137127,2005/9/22,JNE3364-KR-1051-A-XXXL,B07WW89977,PILKHUWA
76779,408-2606774-0830769,2005/9/22,JNE3607-KR-XXL,B08TH4GTW9,TIRUCHIRAPPALLI
76780,171-8476780-6898725,2005/9/22,JNE3648-TP-N-M,B08ZH9GDTY,KOLKATA
76781,406-6177368-4088326,2005/9/22,SET278-KR-NP-XL,B0983GGFYD,BHOPAL
76782,406-6177368-4088326,2005/9/22,JNE2032-KR-205-L,B0768H3V5D,BHOPAL
76787,407-1097957-4499539,2005/9/22,J0153-DR-XS,B08N4764TH,NEW DELHI
76788,406-5709592-5938750,2005/9/22,SET389-KR-NP-S,B09KXVBD7Z,BANGALORE
76789,403-0913533-0630737,2005/9/22,JNE3549-KR-L,B08MXB7SQP,HYDERABAD
76790,404-3149338-7060310,2005/9/22,JNE3797-KR-XXL,B09SDXSQ33,GURUGRAM
76792,403-0397616-6986756,2005/9/22,J0117-TP-XXL,B08N4XHHCQ,NEW DELHI
76798,404-0597131-9890761,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,HYDERABAD
76807,405-8135797-6337149,2005/9/22,JNE3800-KR-XL,B09SDYWXDS,AHMADNAGAR
76810,407-2151962-0059517,2005/9/22,J0097-KR-XXL,B08BJRFKHF,GUWAHATI
76813,171-0064169-5023569,2005/9/22,JNE3801-KR-L,B09SDY51NS,Avanyapuram ; Madurai
76818,404-8984110-2656329,2005/9/22,SET389-KR-NP-XXL,B09KXTVXM9,NEW DELHI
76819,407-2682419-3444338,2005/9/22,SET282-KR-PP-M,B09CTCDDQ4,VELLORE
76820,402-9478201-5317922,2005/9/22,JNE3801-KR-XL,B09SDYL6L1,TUNI
76822,405-2407124-0393958,2005/9/22,SET172-KR-PP-B-XL,B0822W6T1C,BIKANER
76823,403-6632963-8958746,2005/9/22,JNE3799-KR-XL,B09SDYHWLX,BENGALURU
76834,171-8030347-6318726,2005/9/22,JNE3068-KR-A-XXL,B07H7DD9D5,BENGALURU
76836,407-5606404-1775544,2005/9/22,JNE3751-KR-XXL,B09KXQMF2R,BHOGAON
76838,407-2492560-7043526,2005/9/22,J0005-DR-L,B08B3Y3VHQ,BARAGAON
76842,407-4043880-1752359,2005/9/22,JNE3795-KR-XXXL,B09HMXJVFS,CHITRADURGA
76845,405-9761143-3296330,2005/9/22,JNE3798-KR-XL,B09SDXG1CP,MANGALURU
76848,405-3446695-3389905,2005/9/22,JNE3721-KR-XXL,B099FCT65D,SAMBALPUR
76856,402-0906440-7764324,2005/9/22,JNE3797-KR-L,B09SDXFFQ1,GHAZIABAD
76859,403-0551669-1398754,2005/9/22,SET333-KR-DPT-XXXL,B09RKD8TMG,KODAIKANAL
76860,408-1041033-2329167,2005/9/22,J0119-TP-L,B08RYQQD6Z,KOLKATA
76865,408-1502286-3829968,2005/9/22,JNE3560-KR-M,B08PCVMF6R,NOIDA
76871,403-0141282-3707524,2005/9/22,JNE3797-KR-M,B09SDY8DCT,KOLLAM
76872,171-9743854-1607540,2005/9/22,J0152-DR-L,B08V197XLZ,Dombivli
76880,403-4778495-4034745,2005/9/22,JNE3798-KR-XL,B09SDXG1CP,BENGALURU
76887,402-4884368-7984351,2005/9/22,SET345-KR-NP-XL,B09KXWW582,SATARA
76888,402-4884368-7984351,2005/9/22,J0003-SET-XXL,B0894XKVH3,SATARA
76890,404-8247991-5978704,2005/9/22,J0250-SKD-XXXL,B09NQ49RYV,LUDHIANA
76891,404-8247991-5978704,2005/9/22,SET014-KR-PP-A-XXXL,B07K5BD23T,LUDHIANA
76893,408-4435454-9819566,2005/9/22,SET281-KR-PP-S,B0983DKTXR,Ballia
76897,171-5267662-6241162,2005/9/22,SET397-KR-NP-XS,B09RKDH2BT,Barhalganj
76900,406-5980377-6815546,2005/9/22,JNE3453-KR-S,B085HMWJ4R,MUSABANI
76902,405-1550647-1729925,2005/9/22,JNE3894-TP-XXL,B09TZS6R2M,PUNE
76907,406-5794533-0763512,2005/9/22,J0236-SKD-L,B08ZYQB6HN,ANANTAPUR
76910,171-7622770-7263546,2005/9/22,JNE3817-KR-S,B09LV1KQS1,KANNUR
76914,408-3499400-1803535,2005/9/22,JNE3798-KR-XL,B09SDXG1CP,MUMBAI
76918,403-8869760-5133111,2005/9/22,JNE3798-KR-S,B09SDXPCRB,HYDERABAD
76927,407-0097826-2881154,2005/9/22,JNE3799-KR-XS,B09SDZ78G5,tirupathi
76928,407-0097826-2881154,2005/9/22,JNE3798-KR-XS,B09SDY7MHD,tirupathi
76932,405-7013369-9883557,2005/9/22,JNE3618-KR-M,B091Q9Q34N,NARSAMPET
76933,405-7962848-5901907,2005/9/22,JNE3795-KR-XL,B09HMY74F6,PUNE
76937,402-5816349-6553122,2005/9/22,SET357-KR-NP-XXXL,B09Y3F7W6T,Kozikode
76940,404-1365829-7641154,2005/9/22,PJNE3252-KR-N-5XL,B09LD52HML,GHAZIPUR
76946,408-0914949-2103564,2005/9/22,J0281-SKD-XXL,B08QGLBPWF,BENGALURU
76948,402-0544150-0781950,2005/9/22,JNE3689-TU-XXXL,B094FJRNF2,BENGALURU
76951,407-7649820-8212358,2005/9/22,SET436-KR-NP-XXXL,B09YNY91G5,LUCKNOW
76954,406-3631472-7375503,2005/9/22,JNE3721-KR-XXL,B099FCT65D,IMPHAL
76955,402-6598524-6828345,2005/9/22,JNE3870-DR-XXXL,B09RK7CGHJ,BENGALURU
76957,406-1324510-0596345,2005/9/22,BTM045-PP-XL,B08L3RLQ52,VADODARA
76960,407-3279991-0317918,2005/9/22,SET220-KR-PP-XXL,B08MXF2ZD5,BHUBANESWAR
76968,406-1328194-0693900,2005/9/22,JNE3810-KR-XL,B09RKD4R6C,BENGALURU
76971,402-2294089-1132354,2005/9/22,PJNE3068-KR-4XL,B09M75YGQF,Chennai
76972,402-3424402-1164334,2005/9/22,JNE3797-KR-A-XL,B09TH3H2DP,KOCHI
76974,408-7981404-7322730,2005/9/22,JNE3713-TP-N-XXL,B08ZHGDXW8,CHENNAI
76978,402-8052402-3673116,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,MANDAPETA
76981,407-6350959-9564302,2005/9/22,JNE3449-KR-S,B08BF9YDKC,Varanasi
76982,406-1856734-8509925,2005/9/22,JNE3801-KR-XL,B09SDYL6L1,INDORE
76983,406-1856734-8509925,2005/9/22,JNE3797-KR-XL,B09SDXRYBG,INDORE
76987,408-5037989-2187505,2005/9/22,JNE3364-KR-1051-A-XXXL,B07WW89977,PANAJI
76997,406-4376758-5694719,2005/9/22,JNE3797-KR-L,B09SDXFFQ1,Ichapore
76999,405-5555505-1947544,2005/9/22,JNE3365-KR-1052-A-XXL,B07WS16S4C,Balurghat
77007,408-6754944-1729123,2005/9/22,SET333-KR-DPT-S,B09RKF9RSW,PARVATHIPURAM
77012,403-6759504-1164325,2005/9/22,JNE3797-KR-XL,B09SDXRYBG,TIRUNELVELI
77013,403-6759504-1164325,2005/9/22,JNE3739-KR-XXL,B099NK7Y5P,TIRUNELVELI
77014,403-6759504-1164325,2005/9/22,JNE3800-KR-XL,B09SDYWXDS,TIRUNELVELI
77015,403-6759504-1164325,2005/9/22,JNE3878-KR-XXXL,B09TH851W5,TIRUNELVELI
77019,402-4340015-7336307,2005/9/22,J0231-SKD-XL,B08XNG7DRS,GUWAHATI
77030,402-0085490-2482757,2005/9/22,SET188-KR-NP-XL,B08KS1657Z,kishanganj
77031,408-3057519-8264306,2005/9/22,SET304-KR-DPT-XS,B09K3LRR2T,Bhubaneswar
77034,407-2344676-4092317,2005/9/22,SET363-KR-NP-XXL,B09TH61GMF,JAMMU
77039,407-6684597-6101143,2005/9/22,JNE3440-KR-N-XS,B09HMY3YLT,KARANJIA
77041,403-1708954-9574722,2005/9/22,JNE3364-KR-1051-A-XL,B07WT55S56,FARIDKOT
77044,403-2061643-0024301,2005/9/22,SET358-KR-NP-M,B09QJLY37M,Baithalangso
77055,406-8109401-2282746,2005/9/22,JNE3800-KR-A-XL,B09TH33GBM,HYDERABAD
77059,408-7417089-1725946,2005/9/22,JNE3863-TU-S,B09RMHXY5X,PUNE
77064,402-6169239-0416349,2005/9/22,JNE3607-KR-XL,B08TGZCN3N,VASAI
77067,407-0198272-3885132,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,LUCKNOW
77068,408-4993743-3322735,2005/9/22,J0118-TP-XXXL,B08N43MK22,GREATER NOIDA
77069,408-2600040-6177110,2005/9/22,J0185-DR-S,B091Y9VMNP,LATUR
77072,407-1586031-4946702,2005/9/22,J0213-TP-XXXL,B0965L3HCV,GURUGRAM
77073,407-1586031-4946702,2005/9/22,J0117-TP-XXXL,B08N498WCX,GURUGRAM
77074,407-1586031-4946702,2005/9/22,J0118-TP-XXXL,B08N43MK22,GURUGRAM
77087,405-5007854-7111552,2005/9/22,JNE3516-KR-E-M,B08LG54ZYV,CHENNAI
77095,406-2888189-4512362,2005/9/22,J0295-DR-XXXL,B099NQHLYL,MOHALI
77096,406-2888189-4512362,2005/9/22,J0332-DR-XXXL,B09LM6BZD7,MOHALI
77098,404-6086597-3430732,2005/9/22,JNE3603-KR-L,B08RYPBDD4,Kazhakuttom. Thiruvananthapuram
77112,405-4388212-4582758,2005/9/22,JNE3801-KR-M,B09SDZ4FH9,PUNE
77113,405-4388212-4582758,2005/9/22,JNE3797-KR-A-M,B09TH73PT5,PUNE
77115,408-6435034-7193937,2005/9/22,MEN5021-KR-L,B08YYZNNWM,KOLKATA
77116,407-6410724-8533161,2005/9/22,SET288-KR-NP-M,B09M6X6C6T,Solapur
77118,405-7532096-7566706,2005/9/22,J0117-TP-XXL,B08N4XHHCQ,NOIDA
77122,406-5469956-1963552,2005/9/22,SET246-KR-PP-S,B08W9MM8CG,Mumbai
77124,408-0650847-0017938,2005/9/22,J0285-SKD-L,B08QGHTFWF,Kolkata
77126,403-6146233-7422766,2005/9/22,JNE3797-KR-L,B09SDXFFQ1,BELAGAVI
77128,171-8358309-9501155,2005/9/22,J0139-KR-XXL,B091XYDRMV,LUCKNOW
77130,171-9076912-4461112,2005/9/22,JNE3797-KR-XS,B09SDY9SQ6,GUWAHATI
77133,171-0256295-2265102,2005/9/22,SET194-KR-NP-M,B08W8K3QX6,BENGALURU
77138,171-3295126-0146709,2005/9/22,J0285-SKD-L,B08QGHTFWF,COIMBATORE
77139,171-3295126-0146709,2005/9/22,J0008-SKD-M,B0894YTN3H,COIMBATORE
77161,171-1123517-5935507,2005/9/22,JNE3334-KR-L,B07S8VQ9Y4,Ranpur
77165,408-5011018-8102715,2005/9/22,JNE3468-KR-L,B08RP69C9N,Kazipet
77167,408-1877649-8517935,2005/9/22,SET386-KR-NP-XXL,B09K3LL5SD,HOWRAH
77169,402-8658321-9709956,2005/9/22,JNE3568-KR-XXL,B08KRYXSYH,PUDUCHERRY
77171,407-6524171-3599525,2005/9/22,SET325-KR-NP-XL,B09K3QSXVJ,Chengannur; Alappuzha District
77172,407-6524171-3599525,2005/9/22,SET339-KR-NP-L,B09RT3BBJZ,Chengannur; Alappuzha District
77175,403-4413738-5461941,2005/9/22,JNE3797-KR-L,B09SDXFFQ1,MUMBAI
77181,405-0634599-8412346,2005/9/22,JNE3365-KR-1052-A-XS,B07WS16Z76,GUNTUR
77183,406-5271841-3363538,2005/9/22,SET356-KR-NP-XL,B09QJ362XS,SATANA
77184,406-1344754-5548327,2005/9/22,JNE3465-KR-XXXL,B08BFVXK6N,NEW DELHI
77185,171-0234896-1048335,2005/9/22,J0008-SKD-L,B0894YB3B1,Hyderabad
77188,407-6735033-2601117,2005/9/22,SET335-KR-NP-XXXL,B09Y3FNK98,MARGAO
77189,407-2021471-2162762,2005/9/22,JNE3894-TP-XXL,B09TZS6R2M,MARGAO
77190,403-9779685-6436332,2005/9/22,J0126-SKD-M,B08V1R5MMB,THANE
77194,405-1208512-0048361,2005/9/22,J0285-SKD-M,B08QGNW2H8,KANNIYAKUMARI
77202,407-1635863-3143559,2005/9/22,JNE3695-KR-M,B0981196JL,MUMBAI
77207,403-0856702-0457121,2005/9/22,JNE3623-KR-XXXL,B09B2GHWP2,ATCHUTAPURAM APSEZ
77211,408-4287392-7509101,2005/9/22,SET394-KR-NP-XS,B09TH6ZKSH,Dehra H.O
77212,407-6107834-3934737,2005/9/22,J0092-SET-XXL,B089G23VMN,MUMBAI
77216,402-6046581-1683524,2005/9/22,MEN5011-KR-L,B08YZ243V6,HYDERABAD
77219,402-2124164-4122713,2005/9/22,JNE3484-KR-S,B08W9TG74X,RAYAGADA RAYAGADA DISTRICT
77220,405-8960867-5165948,2005/9/22,J0117-TP-XXXL,B08N498WCX,MUMBAI
77226,406-9037618-6515523,2005/9/22,JNE3797-KR-S,B09SDYQ3WG,CHENNAI
77229,408-4488279-9506748,2005/9/22,JNE3405-KR-M,B081WVMMCY,FARIDABAD
77230,407-0404669-7028364,2005/9/22,J0096-KR-M,B089G1HM97,EAST DELHI
77235,408-5454913-8458766,2005/9/22,JNE3721-KR-L,B099FBM4FZ,SECUNDERABAD
77236,406-2622138-8428313,2005/9/22,MEN5011-KR-S,B08YZ4VLH2,MUMBAI
77237,402-7247606-9945956,2005/9/22,J0124-TP-M,B08MYMV9P8,NOIDA
