index,Order ID,Style,ship-state,ship-postal-code
83035,408-8765163-6278703,JNE3800,Gujarat,360311
83037,407-6732514-7900305,SET278,MAHARASHTRA,411014
83039,408-5341587-7880357,JNE3797,Gujarat,360311
83055,407-8861599-7481947,JNE3369,TELANGANA,500086
83056,407-0809437-8705924,JNE3822,MAHARASHTRA,400071
83070,407-5594091-6459507,J0119,PUNJAB,144204
83072,405-4483547-4797155,JNE3784,WEST BENGAL,734010
83075,403-6355982-8899564,JNE3773,TELANGANA,500072
83076,403-6355982-8899564,JNE3764,TELANGANA,500072
83079,406-8593117-5485150,JNE3270,MAHARASHTRA,415709
83081,406-7698488-5750703,JNE3654,KERALA,695583
83084,402-5759788-8402731,J0341,KERALA,670007
83090,402-9191109-4999555,J0381,HARYANA,122018
83095,404-4519896-7628350,J0335,KARNATAKA,570017
83098,403-8409660-6249948,J0117,MAHARASHTRA,400093
83108,404-6708067-2528319,J0209,TELANGANA,500044
83109,404-6708067-2528319,J0332,TELANGANA,500044
83110,404-6708067-2528319,J0306,TELANGANA,500044
83119,404-8359034-4485145,JNE3797,DELHI,110015
83124,407-8190737-8909126,SET304,UTTAR PRADESH,206130
83129,402-5425678-7821947,JNE3801,KARNATAKA,560100
83131,406-8830127-8477917,JNE3261,MAHARASHTRA,400049
83132,403-1898090-8245923,JNE3662,MAHARASHTRA,401107
83136,408-5281117-0842728,JNE3721,UTTAR PRADESH,244235
83138,407-0390961-1727532,JNE3396,UTTAR PRADESH,226013
83148,408-8530276-3963551,J0283,ANDHRA PRADESH,522306
83149,404-9979883-7992311,J0013,MADHYA PRADESH,465001
83153,407-6936627-6032327,JNE3800,MAHARASHTRA,421201
83161,403-2848419-6676320,SET145,TELANGANA,500087
83169,402-4006823-6516353,JNE3800,KARNATAKA,560100
83172,407-0797552-4470756,J0096,KARNATAKA,560077
83175,407-6787316-0349126,J0343,MAHARASHTRA,411015
83177,405-4675394-2225150,J0349,KARNATAKA,560057
83178,402-3342162-8864305,SET324,MAHARASHTRA,401107
83185,402-6864041-6983550,JNE2291,KARNATAKA,560102
83191,403-7839446-5565943,SET278,TELANGANA,500020
83194,407-6006970-5757930,PJNE3252,TAMIL NADU,600017
83198,408-3581836-4678743,J0234,MADHYA PRADESH,486890
83199,171-7922005-4813161,JNE3793,New Delhi,110008
83203,403-4561232-5834708,J0341,Gujarat,395008
83207,407-4476703-5575556,JNE3709,MAHARASHTRA,400021
83209,403-2542211-4764359,JNE3620,UTTAR PRADESH,201305
83211,407-5982094-5152303,JNE3359,RAJASTHAN,333504
83213,403-5502321-2385952,SET389,MAHARASHTRA,400022
83215,408-8267756-6788313,SET374,UTTAR PRADESH,273001
83235,403-8846795-1535552,JNE3270,WEST BENGAL,700025
83236,402-5950465-0531568,J0341,CHHATTISGARH,495001
83238,408-8323471-7380311,J0041,UTTAR PRADESH,247776
83239,171-6601929-7105148,JNE3522,Gujarat,380006
83248,408-4357245-4134741,SET269,ANDHRA PRADESH,533429
83250,171-2121819-1856330,SET377,SIKKIM,737121
83261,171-6754523-5972316,NW003,MAHARASHTRA,401107
83265,402-1105496-8248315,J0096,Gujarat,385210
83269,404-9884088-0127503,JNE3800,ODISHA,752001
83278,403-3659883-0353121,SET377,KARNATAKA,585104
83304,403-2100235-9672338,J0354,UTTAR PRADESH,250002
83307,406-5155799-1596349,SET278,BIHAR,812001
83317,406-3732635-2712366,NW024,TAMIL NADU,641041
83326,171-8332552-7677109,JNE3801,KARNATAKA,560064
83327,171-8332552-7677109,JNE3797,KARNATAKA,560064
83330,403-4264329-2595568,SET389,MAHARASHTRA,410401
83331,402-4824016-3784313,SET278,MAHARASHTRA,400033
83338,404-3777596-2213159,JNE3865,MANIPUR,795008
83345,404-3395864-3110738,NW005,UTTAR PRADESH,201303
83354,403-4142851-2043569,J0106,KARNATAKA,590006
83356,403-2618529-9765958,JNE3800,TELANGANA,505001
83357,407-5895511-4853901,JNE3476,MAHARASHTRA,400033
83363,407-2787609-9176352,JNE3797,KARNATAKA,560064
83364,406-3732336-6137166,SET319,ANDHRA PRADESH,524003
83369,403-2606775-0305119,JNE3440,TAMIL NADU,600116
83379,404-1935071-1217127,JNE3515,TELANGANA,500032
83381,407-4723979-8633154,SET345,KARNATAKA,560102
83382,407-1633603-6601103,J0301,WEST BENGAL,700099
83385,405-0226880-4074756,SET389,BIHAR,811105
83397,406-0490037-4487527,JNE3797,DELHI,110074
83399,403-2758157-4596301,J0341,KARNATAKA,577204
83401,405-1518094-8122700,J0005,ANDHRA PRADESH,523002
83412,405-3136547-0920341,JNE3797,TAMIL NADU,600019
83414,404-2428662-2168314,JNE3797,TELANGANA,500025
83418,405-2399377-8604341,JNE3546,Gujarat,390016
83420,408-8845512-9169932,SET345,MAHARASHTRA,411060
83430,407-9016079-0697908,J0341,PUDUCHERRY,605110
83434,408-3572173-5299542,JNE3797,KARNATAKA,591108
83437,403-8390486-6431524,PJNE3068,KERALA,690564
83440,406-7408026-5897169,SET310,KARNATAKA,560083
83451,405-6838562-7008357,SET377,UTTARAKHAND,248001
83453,407-5465527-9143532,SET377,KERALA,680002
83455,171-8952464-1745163,JNE3797,ANDHRA PRADESH,530041
83459,403-9506501-9845957,SET377,Gujarat,382350
83465,402-0415895-5277116,SET394,UTTAR PRADESH,284128
83472,402-4082543-1959537,SET278,KARNATAKA,562107
83476,404-6952866-1654763,J0196,KARNATAKA,577204
83488,407-1836333-2572365,JNE3798,JHARKHAND,831004
83489,404-4619173-9968343,J0088,TAMIL NADU,600017
83501,403-4909885-0849902,SET377,ANDHRA PRADESH,524003
83505,402-3720582-9237912,JNE3707,TAMIL NADU,600085
83506,405-0606224-3442742,J0301,UTTAR PRADESH,226002
83518,404-4809383-3363526,JNE3797,KERALA,688534
83522,403-1230062-5037959,SET277,UTTAR PRADESH,201306
83530,402-4171275-3074766,SET110,KERALA,673310
83542,406-2073623-1301920,SET183,BIHAR,841301
83543,407-8675974-4001952,J0005,PUDUCHERRY,605001
83549,171-3651255-1927554,J0341,TELANGANA,505001
83556,404-2560040-7841954,JNE3576,Gujarat,380051
83560,171-8744777-7636320,SET278,HARYANA,134003
83567,403-6668832-6800365,JNE3522,TELANGANA,500044
83573,406-0318054-5874709,J0207,KARNATAKA,560076
83574,402-6122940-0641154,NW037,MAHARASHTRA,400005
83576,171-1473912-0236308,SET377,UTTAR PRADESH,250002
83594,404-0209045-0802735,SET374,DELHI,110059
83596,405-8056294-5467555,J0008,UTTAR PRADESH,274402
83612,406-4076957-1518756,JNE3798,KERALA,680618
83613,171-5546918-6878716,J0341,Gujarat,395009
83624,407-4566477-5665158,JNE3364,DELHI,110010
83628,405-0152222-5419523,JNE3730,GOA,403506
83635,406-9427426-9553115,JNE3706,Gujarat,382421
83637,171-8956716-4108345,JNE3787,UTTAR PRADESH,262001
83660,407-0441510-4322719,JNE3797,KARNATAKA,560102
83671,408-4654835-6535543,MEN5015,KERALA,682017
83672,408-7256543-0733957,NW012,TELANGANA,501301
83673,407-5333418-9217143,JNE3799,KARNATAKA,590019
83682,404-3043197-7495543,SET377,RAJASTHAN,312001
83686,408-1514350-4451538,SET223,DELHI,110062
83690,403-8280239-1062750,JNE3797,KARNATAKA,560005
83691,403-1370998-2506737,SET110,ANDHRA PRADESH,530026
83696,171-4810981-3759537,J0281,KARNATAKA,560015
83702,171-5175611-8452330,JNE3476,TAMIL NADU,600099
83703,171-5175611-8452330,JNE3778,TAMIL NADU,600099
83704,171-5175611-8452330,JNE3396,TAMIL NADU,600099
83710,404-9163529-8392365,JNE3515,KARNATAKA,560085
83722,408-5325072-9781100,JNE3797,TELANGANA,500001
83727,406-1215516-0177110,JNE3270,KARNATAKA,560064
83728,406-1215516-0177110,JNE3484,KARNATAKA,560064
83729,406-1215516-0177110,JNE3288,KARNATAKA,560064
83731,408-0470249-6442742,NW029,KARNATAKA,560037
83742,402-2408993-6148358,JNE3798,KARNATAKA,560017
83752,405-2138412-1474765,J0014,UTTAR PRADESH,211019
83758,404-3168145-7007517,SET377,MADHYA PRADESH,465661
83761,407-4042604-1917966,SET278,WEST BENGAL,723101
83773,404-4987638-8243533,SET319,MAHARASHTRA,400012
83775,408-8841163-5237134,JNE3757,TELANGANA,500037
83776,408-8841163-5237134,JNE3522,TELANGANA,500037
83781,406-2810837-0862735,JNE3697,TELANGANA,500032
83785,408-8112364-3748327,JNE3797,TAMIL NADU,600116
83789,403-1165523-9793148,SET183,DELHI,110076
83795,408-2879302-0492343,JNE3660,MAHARASHTRA,411014
83796,171-0425525-0145906,SET319,RAJASTHAN,302012
83799,408-2535736-6777127,J0341,TAMIL NADU,600050
83800,407-4683912-3972337,BL009,JAMMU & KASHMIR,182312
83824,406-2205199-2133161,SET249,MAHARASHTRA,411030
83827,403-5091259-7644343,JNE3864,MAHARASHTRA,411021
83832,405-2679642-7536328,JNE3797,KERALA,689112
83835,406-4339672-4371556,J0106,TELANGANA,500036
83840,171-6190511-9789965,J0346,MAHARASHTRA,424001
83851,405-6906287-5064324,J0399,DELHI,110076
83858,406-5607759-9598719,SET278,JHARKHAND,829150
83861,407-2637799-2040339,J0011,BIHAR,854204
83868,406-5562103-6536341,JNE3487,RAJASTHAN,314001
83869,406-5562103-6536341,JNE3484,RAJASTHAN,314001
83870,402-3666084-4577100,JNE3405,Gujarat,384001
83871,404-1314751-3520300,SET183,MAHARASHTRA,400074
83879,403-1949990-5609904,SET377,ANDHRA PRADESH,534005
83886,408-1006876-6460348,JNE3797,KARNATAKA,570023
83896,407-8482607-2862726,JNE3651,WEST BENGAL,711112
83901,405-4964812-6288368,JNE3793,MEGHALAYA,793008
83912,171-2214980-1354755,J0341,TAMIL NADU,603103
83913,171-2214980-1354755,J0106,TAMIL NADU,603103
83919,408-8962420-2343559,JNE3749,TELANGANA,500015
83926,405-8576152-3210703,J0341,MAHARASHTRA,411057
83930,406-5214183-3001163,SET377,MAHARASHTRA,413512
83936,404-7998206-8138755,J0283,MAHARASHTRA,400066
83937,404-3591876-3143547,MEN5032,UTTAR PRADESH,285001
83940,406-9731293-1739539,PJNE3252,KARNATAKA,560068
83941,407-1870168-7520323,J0301,KARNATAKA,560072
83947,404-2163770-6657145,SET363,MAHARASHTRA,400708
83951,405-1364508-1266752,SET288,KERALA,689672
83953,402-1709477-2999522,J0341,MAHARASHTRA,411021
83957,406-1500526-1153911,SET328,MAHARASHTRA,400042
83958,171-9307266-2875533,JNE2014,WEST BENGAL,700019
83963,407-8051755-1409948,JNE3797,ANDHRA PRADESH,530016
83967,402-0755100-4613961,SET363,MAHARASHTRA,410206
83977,408-8542447-5364310,J0301,MAHARASHTRA,400615
83980,408-7711385-6674729,SET394,MADHYA PRADESH,476001
83981,407-2339108-0891508,JNE3776,KERALA,689503
83984,408-2239213-1653132,SET288,MADHYA PRADESH,476001
83996,171-2534223-0829137,JNE3797,Gujarat,390015
83999,407-7717792-8653901,JNE3739,HARYANA,123021
84006,405-7843464-1301946,JNE3800,UTTAR PRADESH,201307
84007,408-4800722-5438737,SET343,RAJASTHAN,342026
84011,402-2808579-1697143,J0004,RAJASTHAN,331023
84014,402-9889233-5200362,JNE3801,MAHARASHTRA,425308
84018,402-6616228-0047554,JNE3798,KARNATAKA,560084
84029,403-0181757-7989160,SET145,MAHARASHTRA,400706
84032,403-0038054-3485103,JNE3797,KERALA,695032
84037,402-0162834-8613147,SET377,HIMACHAL PRADESH,175001
84043,402-5778849-0250743,SET377,HARYANA,132001
84046,407-4911733-6911555,J0095,CHHATTISGARH,495001
84062,171-3545408-5059506,J0372,JAMMU & KASHMIR,190011
84069,407-9779396-8321916,JNE3799,MAHARASHTRA,400064
84070,407-6007708-4343520,J0085,ANDHRA PRADESH,531011
84072,171-8124560-0169943,JNE2032,TAMIL NADU,612804
84075,407-2601824-0968303,J0005,MAHARASHTRA,410506
84093,171-6639554-3789917,MEN5021,DELHI,110086
84095,404-8474409-6147506,SET355,WEST BENGAL,700065
84098,408-4344837-0061124,J0096,WEST BENGAL,712221
84100,404-1251784-5753907,SET345,KARNATAKA,572102
84101,408-0581578-9289160,J0301,WEST BENGAL,700105
84105,407-0111102-1829176,J0344,MAHARASHTRA,411038
84109,407-1811991-0392355,SET377,UTTAR PRADESH,201002
84116,404-8790590-8605952,J0132,RAJASTHAN,321203
84119,407-1789284-5376328,SET363,RAJASTHAN,313324
84125,408-9490830-1478735,JNE3440,TAMIL NADU,600004
84129,403-7284635-7904340,JNE3800,KARNATAKA,575003
84131,408-8460080-5137124,JNE3797,MAHARASHTRA,416520
84134,171-8952114-4898735,JNE3800,ANDHRA PRADESH,520012
84135,171-8952114-4898735,JNE3797,ANDHRA PRADESH,520012
84142,402-2941221-2336328,JNE2153,WEST BENGAL,700099
84143,402-1161790-9045120,JNE3620,KARNATAKA,560078
84152,406-0616704-1196331,J0345,TELANGANA,500062
84156,404-3057029-2093100,J0108,MADHYA PRADESH,462022
84159,407-5266186-3391566,SET145,HARYANA,121003
84162,405-2148703-6053109,JNE3739,Gujarat,390021
84165,404-6971834-7277146,JNE3865,MAHARASHTRA,400059
84167,171-6892351-9992300,PJNE3068,KARNATAKA,560068
84176,405-1716649-9620300,SET324,ODISHA,764073
84179,405-4378244-6958726,JNE3759,TELANGANA,500030
84186,405-7514363-7601947,J0181,MANIPUR,795130
84188,402-3108926-0632310,JNE3797,MAHARASHTRA,400037
84210,171-3459992-9664354,JNE3619,KARNATAKA,562114
84212,405-5238670-1098760,PJNE3068,KARNATAKA,587101
84213,404-7185977-4837111,JNE3752,TELANGANA,500016
84214,404-7185977-4837111,JNE3796,TELANGANA,500016
84216,404-7877812-6277953,J0135,TELANGANA,505122
84218,402-2106667-2602701,SET377,UTTAR PRADESH,281003
84238,408-6252924-6311523,SET183,WEST BENGAL,700047
84249,402-1985223-9531563,JNE3749,KARNATAKA,560078
84259,405-1432780-0058702,JNE3797,KARNATAKA,560017
84275,406-1233604-7852313,SET377,MAHARASHTRA,444001
84278,406-0563916-3057960,SET377,JHARKHAND,828205
84285,404-4055487-8125105,JNE3798,MAHARASHTRA,411033
84287,406-9436365-9624358,SET324,UTTAR PRADESH,226004
84297,406-7472340-5981936,SET278,GOA,403502
84301,171-4354767-1850714,MEN5029,WEST BENGAL,700032
84303,171-0042571-2926720,JNE3468,MAHARASHTRA,400086
84305,403-5313231-9077926,SET110,WEST BENGAL,700103
84306,405-2896580-8554718,SET377,RAJASTHAN,302017
84311,404-5044634-3312315,JNE3818,MAHARASHTRA,400081
84322,402-6996976-6943535,SET281,MAHARASHTRA,400043
84331,408-8548935-9668369,JNE3160,GOA,403804
84332,406-6569970-3841144,JNE3405,ANDAMAN & NICOBAR ,744103
84346,405-9639620-9201122,SET377,MAHARASHTRA,400064
84353,402-3385242-7628351,SET377,MAHARASHTRA,445001
84361,408-8158548-1137918,JNE3797,MAHARASHTRA,400053
84365,403-1670128-7873132,SET332,Gujarat,363641
84369,408-0773300-5800315,JNE3800,MAHARASHTRA,400053
84370,402-9138504-1996319,J0008,KARNATAKA,576101
84371,402-9138504-1996319,J0002,KARNATAKA,576101
84373,405-8750729-9639562,J0164,Gujarat,395009
84386,402-0616139-3201965,J0346,Gujarat,382421
84387,404-9351234-4254720,J0117,HARYANA,122017
84390,402-8717665-7766710,JNE3801,TELANGANA,504302
84395,406-0847289-2733107,J0090,Gujarat,396445
84396,406-0126156-9692319,J0341,Gujarat,382330
84400,404-3352793-6603523,JNE3607,MAHARASHTRA,401107
84411,171-1307713-0575526,BTM039,MAHARASHTRA,421201
84422,171-0091987-0137115,SET377,BIHAR,802301
84425,408-5127445-7996310,SET363,MAHARASHTRA,411015
84430,406-2708624-7155558,J0372,TAMIL NADU,600122
84434,171-3562279-4815527,SET385,UTTAR PRADESH,247001
84445,171-2844996-8938758,JNE3440,KARNATAKA,560076
84446,171-2844996-8938758,JNE3759,KARNATAKA,560076
84447,407-8603640-3385148,SET393,ARUNACHAL PRADESH,791111
84453,404-5569705-8389967,JNE3714,TAMIL NADU,603112
84455,407-9807088-4027500,JNE3766,KERALA,682025
84456,407-9807088-4027500,JNE3769,KERALA,682025
84460,403-7139397-7761168,J0306,UTTAR PRADESH,201301
84461,404-5904962-2599527,J0341,WEST BENGAL,700036
84463,171-5420241-5751551,JNE3795,KARNATAKA,560008
84468,408-0691556-8266743,JNE3805,ASSAM,786001
84474,407-9209355-8320334,J0341,ANDHRA PRADESH,518005
84475,407-9209355-8320334,JNE3798,ANDHRA PRADESH,518005
84476,407-9209355-8320334,JNE3801,ANDHRA PRADESH,518005
84483,403-1805665-2725106,JNE3797,ANDHRA PRADESH,515661
84491,402-4832950-3339519,J0213,UTTAR PRADESH,201301
84506,406-7943404-7769932,JNE3364,MAHARASHTRA,400012
84507,403-6749107-4946706,SET110,BIHAR,854311
84508,171-8797602-8270764,J0201,RAJASTHAN,302020
84509,404-8260056-4375558,MEN5028,KARNATAKA,560060
84511,402-5271166-1585153,JNE3801,UTTAR PRADESH,201005
84518,403-9021097-2359516,JNE3662,TAMIL NADU,630108
84519,404-9521344-6418722,SET132,ASSAM,785612
84528,405-4907084-7338768,SET363,PUNJAB,144008
84532,406-5358187-5203558,SET377,KARNATAKA,580023
84535,405-5454366-4217942,BL104,ANDHRA PRADESH,530017
84547,404-1236715-7424354,MEN5009,KERALA,678573
84552,402-6596556-2037903,MEN5009,UTTAR PRADESH,211008
84554,405-0194296-7115550,J0095,MAHARASHTRA,411014
84557,405-9176624-0394714,SET363,PUNJAB,144008
84577,406-8523362-7754760,JNE3797,CHHATTISGARH,492001
84584,402-3129518-5333115,SET377,MAHARASHTRA,421301
84588,405-6625304-2807547,SET210,BIHAR,847404
84590,403-3857813-3916338,SET289,DELHI,110059
84601,408-2704765-2315519,JNE3865,UTTARAKHAND,247667
84605,405-4955533-8432368,SET351,BIHAR,800014
84609,404-8342795-9295535,J0230,KARNATAKA,575018
84615,407-2204372-1150711,SET377,UTTAR PRADESH,273015
84617,405-4236715-4367554,SET324,DELHI,110059
84630,402-8774544-8285961,SET377,MAHARASHTRA,413202
84631,408-0649553-0337144,JNE3797,KARNATAKA,563122
84642,402-2254532-6016368,JNE3797,KARNATAKA,560076
84647,407-0375021-2579515,J0341,Gujarat,380005
84657,171-2513924-1665943,SET288,JAMMU & KASHMIR,181101
84659,403-6589561-4048300,J0244,TAMIL NADU,600037
84660,403-6589561-4048300,SET281,TAMIL NADU,600037
84664,402-0060101-7741135,J0301,CHANDIGARH,160047
84668,403-0434603-8140324,J0345,ASSAM,781022
84674,406-2325139-2525946,SET058,Gujarat,389001
84675,406-2325139-2525946,JNE1977,Gujarat,389001
84694,171-1099161-3569112,JNE3648,KERALA,682020
84710,403-2781946-0273144,JNE3648,KARNATAKA,560075
84731,408-5339485-9931554,JNE3510,MAHARASHTRA,411033
84733,408-0466936-6451527,J0041,TAMIL NADU,600042
84739,171-3246073-0622704,J0285,UTTAR PRADESH,211004
84742,405-0838493-9413119,SET130,KARNATAKA,591237
84756,406-0242026-8808368,SET349,RAJASTHAN,302019
84758,408-5614983-7990734,JNE3714,TAMIL NADU,601201
84780,402-0636124-9343568,JNE3797,TAMIL NADU,600101
84781,407-7905200-5249917,SET220,UTTAR PRADESH,226010
84786,403-0577166-0045148,JNE1951,TELANGANA,500049
84788,402-3404108-9553922,MEN5015,MAHARASHTRA,400001
84789,402-3404108-9553922,MEN5028,MAHARASHTRA,400001
84803,404-5571888-9049153,SET233,WEST BENGAL,700121
84804,407-7278539-7733104,JNE3797,KARNATAKA,575018
84808,402-3179429-1888331,J0230,MAHARASHTRA,410503
84814,402-5569398-0813137,JNE1525,MAHARASHTRA,411060
84821,403-6430155-8560368,JNE3160,MAHARASHTRA,411028
84826,407-7358289-3938742,JNE3781,KERALA,689113
84827,404-9195836-0015549,J0111,TELANGANA,500005
84834,406-3431656-7093947,SET282,HARYANA,134109
84851,408-5645142-2269117,SET236,KARNATAKA,560078
84852,408-6041786-0342756,JNE3405,PUNJAB,146001
84853,403-4047131-7793951,JNE3739,MAHARASHTRA,401107
84855,403-3097889-8685120,MEN5022,DELHI,110019
84860,404-8104908-9125125,SET363,TAMIL NADU,605101
84872,404-9367860-6161107,JNE2305,PUNJAB,151202
84873,403-1983599-3851513,JNE3805,Gujarat,380004
84884,408-8829955-6131539,JNE3665,TAMIL NADU,602105
84894,404-1154465-8669166,AN208,TAMIL NADU,600056
84921,408-1475176-6294720,MEN5022,UTTAR PRADESH,201301
84922,171-2712894-3255513,J0095,KERALA,680306
84923,407-6563145-5748350,JNE2199,MAHARASHTRA,415311
84926,405-3320108-9208301,J0230,WEST BENGAL,700107
84927,402-5590767-4723503,J0399,WEST BENGAL,700028
84944,171-2558971-0496346,J0295,KARNATAKA,560029
84961,171-7528806-4157131,J0096,MAHARASHTRA,400058
84970,406-7696683-6725127,SET323,TAMIL NADU,600095
84981,403-9098840-9252337,NW014,WEST BENGAL,700008
84986,406-6348022-1549168,JNE3894,JAMMU & KASHMIR,194101
84989,405-1937903-1236314,SET268,MAHARASHTRA,411044
84996,403-6953148-9621136,JNE3797,KERALA,679334
84997,403-6953148-9621136,JNE3800,KERALA,679334
85013,407-2124842-4377900,SET182,TELANGANA,500008
85014,171-9574580-6136334,NW005,ANDHRA PRADESH,516227
85015,171-9574580-6136334,NW012,ANDHRA PRADESH,516227
85016,407-4224536-7779531,SET285,TELANGANA,500008
85019,402-0017577-2749928,SET324,MAHARASHTRA,400002
85025,171-4119869-5056329,JNE3405,BIHAR,803213
85028,405-0263871-4269140,MEN5013,MAHARASHTRA,411062
85033,407-5662591-2251560,JNE3801,MAHARASHTRA,411019
85036,407-4969072-1705134,J0244,WEST BENGAL,700028
85039,171-5763601-9728309,JNE3870,PUNJAB,148023
85041,408-2821102-3013141,J0004,Gujarat,389001
85046,403-1098130-5391539,J0306,WEST BENGAL,700129
85049,408-5134517-0154765,SET374,KARNATAKA,560016
85050,408-3405518-8472318,SET324,KARNATAKA,560099
85051,408-4807452-1132342,JNE3654,MAHARASHTRA,400058
85053,405-5087071-2716316,SET209,MAHARASHTRA,401107
85056,402-3547820-3608325,SET110,MAHARASHTRA,421302
85057,406-5807465-8386701,J0341,TAMIL NADU,632006
85073,407-5315447-3185165,JNE3797,TAMIL NADU,600004
85081,402-7797456-4667516,JNE3440,KERALA,686548
85082,402-7797456-4667516,JNE3724,KERALA,686548
85123,405-8121917-2121129,MEN5022,TELANGANA,500032
85130,407-4959617-6819542,JNE2199,Gujarat,390006
85132,406-3433936-4770717,SET374,TELANGANA,500083
85133,408-9321668-9421963,PJNE3068,ANDHRA PRADESH,524121
85137,407-3789334-7761954,SET324,KARNATAKA,560038
85150,405-6120282-0938712,SET356,UTTAR PRADESH,209601
85157,407-9503118-8987560,JNE3483,MAHARASHTRA,400068
85160,404-5109896-0989927,J0341,MAHARASHTRA,410206
85167,407-8047624-0677143,J0352,MAHARASHTRA,400077
85168,407-8047624-0677143,J0212,MAHARASHTRA,400077
85173,404-1678189-0732363,JNE3806,UTTAR PRADESH,208001
85175,403-1274730-7573167,SET014,Delhi,110009
85188,405-9765535-1342712,SET345,ODISHA,753014
85192,403-9757265-8195504,JNE3800,KARNATAKA,560048
85206,404-1439329-6924329,JNE3838,Gujarat,394601
85210,407-2680985-8921107,SET183,ANDHRA PRADESH,531023
85212,402-2703620-7315553,MEN5006,KERALA,670007
85213,402-2703620-7315553,MEN5015,KERALA,670007
85214,402-2703620-7315553,MEN5004,KERALA,670007
85215,402-2703620-7315553,MEN5007,KERALA,670007
85217,407-4649923-8892327,SET319,TAMIL NADU,600069
85220,406-0502002-4564361,J0341,ANDHRA PRADESH,517102
85228,408-7162207-3293104,J0341,MAHARASHTRA,400057
85230,405-7520086-9941907,J0380,KERALA,670307
85243,403-2522751-8473940,PJNE3068,MAHARASHTRA,411021
85247,405-7314792-0686742,MEN5011,HARYANA,123106
85252,402-0125093-5251535,JNE3801,BIHAR,823001
85253,404-8283262-9971553,SET269,RAJASTHAN,321001
