VENTMACH,INSUFFANESTH,HR,MINVOLSET
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,HIGH,NORMAL
HIGH,True,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,True,NORMAL,NORMAL
HIGH,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,True,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,True,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
HIGH,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,True,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,True,HIGH,NORMAL
HIGH,True,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,NORMAL,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
LOW,False,HIGH,LOW
HIGH,False,HIGH,HIGH
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
ZERO,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
HIGH,True,HIGH,HIGH
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
ZERO,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,True,HIGH,HIGH
NORMAL,False,NORMAL,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
HIGH,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,LOW
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
ZERO,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,True,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,HIGH
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,NORMAL
LOW,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
ZERO,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,HIGH,LOW
NORMAL,True,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,NORMAL,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,True,HIGH,NORMAL
NORMAL,True,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,True,HIGH,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,LOW
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
HIGH,False,HIGH,HIGH
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
