PULMEMBOLUS,INSUFFANESTH,LVFAILURE,INTUBATION,PVSAT,PCWP,SHUNT,FIO2,SAO2,ERRLOWOUTPUT
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,LOW,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
True,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,True
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,True,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,LOW,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,LOW,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,True,True,NORMAL,HIGH,LOW,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
True,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,HIGH,NORMAL,NORMAL,LOW,True
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,True
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,True,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,True,NORMAL,HIGH,LOW,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,True,NORMAL,LOW,LOW,NORMAL,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,ESOPHAGEAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
True,True,False,NORMAL,HIGH,HIGH,HIGH,NORMAL,NORMAL,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,ESOPHAGEAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,True,False,ESOPHAGEAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,True
False,False,False,ESOPHAGEAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,True
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,True
False,False,True,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,True,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,ONESIDED,LOW,NORMAL,HIGH,NORMAL,LOW,False
False,True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
False,True,False,NORMAL,LOW,HIGH,NORMAL,NORMAL,LOW,False
False,False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,False
