INSUFFANESTH,LVFAILURE,LVEDVOLUME,CO,PCWP,SHUNT,HR,DISCONNECT,ERRLOWOUTPUT,HISTORY
False,False,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
True,False,NORMAL,LOW,NORMAL,HIGH,NORMAL,False,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,LOW,NORMAL,LOW,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,True,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,True,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,True
False,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,False,False
True,True,LOW,HIGH,HIGH,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,True,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,True,False,False
False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,False
True,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,True,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,LOW,LOW,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,LOW,LOW,NORMAL,HIGH,False,False,True
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,LOW,HIGH,LOW,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,False,False,False
False,True,LOW,LOW,LOW,NORMAL,HIGH,False,False,True
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
True,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,HIGH,True,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
True,True,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,LOW,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
False,True,LOW,LOW,LOW,NORMAL,HIGH,False,False,True
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,True,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,LOW,NORMAL,LOW,HIGH,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,HIGH,LOW,NORMAL,HIGH,False,False,True
False,False,HIGH,HIGH,HIGH,HIGH,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
True,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,LOW,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,LOW,NORMAL,NORMAL,NORMAL,False,False,True
False,False,NORMAL,NORMAL,LOW,NORMAL,NORMAL,False,False,False
False,True,LOW,LOW,HIGH,NORMAL,HIGH,False,False,True
False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,True,False,False
False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,False
False,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,NORMAL,False,True,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,True
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,HIGH,LOW,HIGH,NORMAL,HIGH,True,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,LOW,NORMAL,LOW,NORMAL,NORMAL,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,LOW,LOW,NORMAL,HIGH,False,False,True
False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,LOW,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,LOW,LOW,NORMAL,NORMAL,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,True,LOW,NORMAL,LOW,NORMAL,HIGH,False,True,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,True
True,False,NORMAL,HIGH,LOW,NORMAL,HIGH,False,False,False
True,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,HIGH,HIGH,NORMAL,NORMAL,False,False,True
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,LOW,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,False,False,False
False,True,LOW,NORMAL,LOW,NORMAL,HIGH,False,False,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,True,LOW,LOW,LOW,NORMAL,HIGH,False,False,True
False,False,HIGH,NORMAL,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,True,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
True,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,LOW,NORMAL,NORMAL,True,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,HIGH,HIGH,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,LOW,LOW,LOW,NORMAL,LOW,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,True,LOW,LOW,LOW,NORMAL,HIGH,True,False,True
False,False,LOW,HIGH,LOW,NORMAL,HIGH,True,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,HIGH,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,True,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,LOW,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,True,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,False,False,False
False,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,NORMAL,LOW,NORMAL,NORMAL,NORMAL,False,False,False
True,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,True
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,True,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,NORMAL,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
False,False,LOW,HIGH,LOW,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
False,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,False,False,False
False,False,HIGH,LOW,HIGH,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,False,False
False,False,NORMAL,HIGH,NORMAL,NORMAL,HIGH,False,True,False
True,False,HIGH,NORMAL,HIGH,NORMAL,NORMAL,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,False,HIGH,HIGH,HIGH,NORMAL,HIGH,False,False,False
False,True,LOW,NORMAL,HIGH,NORMAL,HIGH,False,False,True
