CO2Report,CO2,DuctFlow
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,
>=7.5,Normal,
<7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,High,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Low,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,High,Rt_to_Lt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,
>=7.5,High,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Low,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,High,
<7.5,Normal,
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,High,
>=7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Low,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
>=7.5,High,
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,
>=7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
>=7.5,Low,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,Rt_to_Lt
<7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
>=7.5,Normal,Rt_to_Lt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,High,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,
>=7.5,High,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Low,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Low,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,High,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Low,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Rt_to_Lt
>=7.5,High,
<7.5,Normal,
<7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
>=7.5,High,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Rt_to_Lt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,
>=7.5,High,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,
>=7.5,High,
<7.5,Normal,Rt_to_Lt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,Low,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Rt_to_Lt
<7.5,Low,
<7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Low,
<7.5,Low,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,
<7.5,Normal,
>=7.5,High,
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Low,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Low,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,High,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Low,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Low,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Low,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Low,
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,
<7.5,Normal,
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Low,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,High,
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,
>=7.5,High,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,
>=7.5,Normal,Rt_to_Lt
<7.5,Normal,Rt_to_Lt
>=7.5,Normal,Rt_to_Lt
>=7.5,High,Lt_to_Rt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
>=7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Normal,Lt_to_Rt
>=7.5,High,
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
>=7.5,High,Lt_to_Rt
>=7.5,High,
<7.5,Normal,
>=7.5,High,
>=7.5,High,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,High,Rt_to_Lt
<7.5,Low,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Rt_to_Lt
>=7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,Lt_to_Rt
<7.5,Normal,
<7.5,Normal,Lt_to_Rt
>=7.5,High,Rt_to_Lt
<7.5,Normal,Lt_to_Rt
